ROI_ID	Mean_Thickness(mm)	GM_Volume(mm^3)	CSF_Volume(mm^3)	WM_Volume(mm^3)	Total_Volume(GM+WM)(mm^3)	Cortical_Area_mid(mm^2)	Cortical_Area_inner(mm^2)	Cortical_Area_pial(mm^2)
1	NaN	0.000000	227440.683428	0.000000	227440.683428	0.000000	0.000000	0.000000
2	NaN	572703.074546	0.000000	0.000000	572703.074546	0.000000	0.000000	0.000000
3	0.000000	0.000000	0.000000	465431.413983	465431.413983	0.000000	0.000000	0.000000
120	5.201571	22671.736860	14733.530689	11087.672857	33759.409717	5852.849171	4624.032670	8168.841974
121	5.363899	22919.256664	13045.132899	9290.013505	32209.270169	5887.688849	4280.954430	8504.081079
130	4.855969	13441.587559	6390.211801	6357.128249	19798.715808	3814.399077	3055.290066	5434.067264
131	4.459134	13313.025190	5309.589526	8057.080973	21370.106164	3909.820501	3540.487673	5035.258336
142	4.880736	3777.842076	1248.441389	2187.608331	5965.450407	1020.734162	783.762762	1505.430100
143	4.336898	4987.412682	1522.802208	3342.386589	8329.799271	1414.873758	1216.127638	1829.005133
144	4.766687	4520.933597	1949.696807	2141.085926	6662.019524	1214.916923	929.218411	1690.601877
145	4.586344	3863.796614	1692.263540	1792.161116	5655.957730	1200.474179	1043.306786	1583.415220
146	4.791698	1292.674010	294.873603	556.404005	1849.078015	383.392626	437.302173	443.490803
147	5.030499	1752.203554	732.871173	539.333448	2291.537002	474.933065	314.855551	711.401534
150	4.413864	13463.060171	4932.742475	8764.021166	22227.081337	4168.421651	3674.911570	5512.934007
151	3.973905	11137.855397	4358.188359	7604.635927	18742.491324	3629.111044	3191.230850	4497.831534
162	6.285231	2481.339615	1855.992827	864.277222	3345.616837	597.919854	420.198303	980.093909
163	5.587089	1627.431785	1008.700184	642.305213	2269.736999	438.613657	312.670216	663.631951
164	4.052733	2850.603527	870.242051	974.036066	3824.639593	945.935141	508.942074	1542.465351
165	5.265728	3554.001277	1184.002395	1394.602352	4948.603629	998.514967	675.970374	1482.556364
166	4.643231	1046.501455	187.061876	387.700331	1434.201786	324.618325	305.459286	426.949218
167	4.421508	3383.511041	1271.237697	1573.616911	4957.127952	1053.848345	852.181646	1436.900874
168	4.806295	1509.129875	711.975168	675.623632	2184.753507	490.113909	393.537485	643.818074
169	4.541334	2060.223779	1071.571207	907.399222	2967.623001	623.584184	611.936403	716.044496
170	5.535844	1992.217767	700.061928	598.127440	2590.345207	503.555835	319.522617	863.761610
171	5.276615	1936.034552	779.184123	571.198476	2507.233028	490.853073	291.051577	747.777042
172	5.505988	5006.577124	2509.744555	1783.001963	6789.579087	1350.038401	914.356713	2097.401318
173	5.262002	3250.450345	1169.821673	1065.956532	4316.406877	867.491661	629.560178	1315.616878
182	4.279861	3419.017806	1420.641346	1887.454547	5306.472353	1069.274980	1061.805453	1263.306854
183	4.260830	3099.288289	1388.059355	2104.106585	5203.394874	1004.900431	940.434011	1245.060046
184	4.038318	7859.119871	1810.408570	3956.268286	11815.388157	2614.478887	2318.035455	3284.781876
185	4.084132	8539.322791	2029.707175	4135.392544	12674.715335	2991.106327	2744.099589	3775.030369
186	4.918530	666.183794	52.671545	237.410922	903.594717	190.799114	210.052698	215.628452
187	4.961008	833.040858	76.922393	263.092162	1096.133020	221.723248	285.652775	204.086832
222	3.667780	11154.310073	5782.625399	6557.422672	17711.732745	4213.734300	3527.093191	5442.509620
223	3.730474	12199.426931	5835.110739	7527.962388	19727.389319	4614.078941	3870.316621	6026.100770
224	4.535143	8205.474522	2721.310340	4469.234944	12674.709466	2276.209048	1956.623229	2950.804033
225	4.368769	9350.671570	3294.260914	4924.298825	14274.970395	2809.369314	2406.232015	3741.472849
226	4.256651	12996.321943	3642.447845	6246.450737	19242.772680	3870.681353	3276.599738	5369.611677
227	4.073994	10790.344482	3528.859505	4847.351077	15637.695559	3414.039929	2997.126018	4502.287140
228	3.885702	10153.001061	4860.131182	5889.066035	16042.067096	3757.644538	3159.876056	4972.175378
229	3.822484	10963.058703	5330.035850	7203.923581	18166.982283	4064.964367	3509.602505	5441.382806
242	4.164511	9423.778796	3427.289181	4268.625089	13692.403886	3085.015848	2765.775633	4012.204552
243	4.302699	9019.523592	3411.211186	4216.810134	13236.333727	2850.172893	2410.074747	3929.091873
310	5.231363	9241.193514	2852.956559	2114.184377	11355.377891	2037.401357	1367.379957	3154.599172
311	5.700245	7044.115633	2245.911783	1536.130257	8580.245890	1458.628584	813.411148	2406.290811
322	4.136838	11529.438203	3299.441740	5019.962454	16549.400657	3365.241567	2944.761589	4280.416274
323	4.491540	11693.959198	3356.152345	5107.289647	16801.248845	3367.676071	2887.720030	4469.766132
324	4.405228	2733.031454	880.399906	1433.898907	4166.930360	860.574541	711.674729	1126.364675
325	4.442244	2276.111137	533.249242	1164.664084	3440.775220	715.788692	648.640667	879.700221
326	4.545881	13404.469059	3844.178725	5773.562205	19178.031264	3696.296423	3086.244693	4958.795834
327	4.323091	15816.981346	3905.470497	6933.303941	22750.285287	4538.755948	3944.371835	5881.314172
328	4.591474	11216.615379	2436.412044	4308.552352	15525.167731	2980.304551	2505.400386	4076.496012
329	4.764369	10379.817933	2519.719425	3629.638018	14009.455950	2710.145374	2151.618334	3826.829876
330	3.874292	9175.503725	912.452064	4976.895312	14152.399037	2830.175519	2534.393255	3664.868223
331	3.857137	6783.026867	739.245541	3466.144630	10249.171497	2016.838722	1900.133195	2499.497571
342	4.422227	3625.278902	1013.235674	1613.790980	5239.069881	955.426464	701.154015	1385.604965
343	4.905572	4383.447018	1516.313972	1453.780260	5837.227278	1185.073487	779.560786	1732.187308
344	NaN	2080.662142	362.853687	795.021509	2875.683651	0.000000	0.000000	0.000000
345	NaN	1949.220466	247.204268	992.902797	2942.123262	0.000000	0.000000	0.000000
346	NaN	1846.278905	239.907082	484.693961	2330.972866	0.000000	0.000000	0.000000
347	NaN	1831.469725	311.165627	626.413821	2457.883546	0.000000	0.000000	0.000000
422	3.797177	2944.660230	985.378460	1600.079689	4544.739919	1161.265097	935.475177	1615.952687
