ROI_ID	Mean_Thickness(mm)	GM_Volume(mm^3)	CSF_Volume(mm^3)	WM_Volume(mm^3)	Total_Volume(GM+WM)(mm^3)	Cortical_Area_mid(mm^2)	Cortical_Area_inner(mm^2)	Cortical_Area_pial(mm^2)
1	NaN	0.000000	220550.260542	0.000000	220550.260542	0.000000	0.000000	0.000000
2	NaN	641474.606100	0.000000	0.000000	641474.606100	0.000000	0.000000	0.000000
3	0.000000	0.000000	0.000000	502625.282531	502625.282531	0.000000	0.000000	0.000000
120	5.056751	28700.189714	12997.888303	15610.221817	44310.411531	7354.814374	6282.592580	9643.622255
121	4.974538	26270.051898	11750.410525	13090.044999	39360.096897	6906.930804	5690.229635	9076.574949
130	4.619303	16481.819727	5547.190757	6983.573994	23465.393721	4560.837285	3554.601052	6386.898344
131	4.725795	16974.996076	6134.452500	8581.752623	25556.748699	4874.330396	3998.319782	6891.143661
142	4.313739	3864.567273	1100.208398	1927.275890	5791.843164	1026.443700	806.269897	1361.038577
143	4.206458	4861.666633	1222.611960	3254.969972	8116.636605	1472.094135	1308.310488	1902.877263
144	4.851593	4994.242725	1700.659779	2403.616356	7397.859081	1354.794578	1103.903267	1901.517708
145	4.650814	4694.103130	1739.485618	2078.400830	6772.503960	1391.276151	1092.124827	1912.595573
146	4.809475	2208.065966	657.724831	778.404741	2986.470707	565.866973	466.877054	754.301227
147	4.191420	1114.004557	338.307270	295.306033	1409.310590	325.926409	306.048466	410.888694
150	4.205735	15421.862248	5241.796667	10733.612643	26155.474891	4508.901850	4133.047584	5470.657402
151	4.026495	13546.264821	5135.077911	8044.974546	21591.239366	4127.036703	3666.544224	5063.770240
162	5.011138	2642.842173	1463.295829	1046.275689	3689.117863	714.326660	552.254534	1042.151388
163	5.061459	1739.334945	884.024983	805.375874	2544.710819	506.968447	473.100768	726.280452
164	5.585715	3833.160273	1147.482595	1242.419513	5075.579786	923.246659	652.140182	1327.802572
165	4.640421	3372.099582	987.078337	1242.775222	4614.874804	1035.764480	801.121481	1445.254190
166	5.127807	1846.384983	673.497976	774.523007	2620.907990	538.466679	464.574605	711.142348
167	4.681086	3220.052223	852.944072	1582.156781	4802.209004	950.289946	799.343926	1264.366891
168	5.266824	1723.230150	545.979049	610.237275	2333.467425	443.681212	420.275962	558.932101
169	6.214094	2585.483613	888.533995	884.387056	3469.870669	574.202550	471.338927	831.235740
170	6.430791	1796.359946	792.652001	507.224262	2303.584208	363.486558	259.556615	552.245103
171	5.307065	1507.632481	598.389016	456.885365	1964.517846	362.167273	279.795870	504.089930
172	5.735136	3959.044319	1357.423127	1578.244111	5537.288431	1024.671130	749.482613	1585.495589
173	5.681304	4016.929056	1512.307207	1433.305212	5450.234268	978.234698	639.637892	1464.570947
182	4.451640	4112.186632	1796.114623	2308.428684	6420.615316	1228.800162	1223.133165	1457.064079
183	4.274980	4178.514152	2111.249198	2270.106170	6448.620321	1296.509656	1149.265055	1595.778890
184	3.925483	10320.885375	1994.420137	4872.263444	15193.148819	3329.261336	2924.967545	4184.686420
185	4.095783	10070.874060	2007.258704	4783.586591	14854.460651	3353.030580	3135.735386	4115.599849
186	4.666934	569.744532	70.448637	141.845874	711.590406	173.797055	183.472214	214.034259
187	5.537759	1097.714505	169.665688	357.877817	1455.592322	346.745014	351.763564	500.865745
222	3.796814	11938.770427	5479.800698	6881.829122	18820.599549	4280.557883	3638.866474	5589.985729
223	3.914818	13527.754784	6335.229609	8346.281068	21874.035852	4781.791972	4069.036672	6313.202011
224	4.492821	8535.610285	2813.807104	4532.093167	13067.703452	2479.075705	2070.325301	3488.955655
225	5.139921	9670.680517	3364.540730	4959.656720	14630.337238	2624.995538	2176.587672	3868.571807
226	4.737278	12638.784350	3670.336153	5324.633010	17963.417359	3360.494915	2773.837013	4854.868232
227	4.588052	11780.657132	3399.665915	4413.212963	16193.870095	3189.968429	2541.940193	4595.274138
228	4.150375	9172.756165	4438.632757	4898.198416	14070.954581	3277.662378	2825.174350	4392.636030
229	4.003549	11742.043211	5452.809817	6649.357778	18391.400989	4072.694138	3356.504898	5547.342157
242	4.372906	11588.435314	3785.943776	4257.726873	15846.162187	3399.373191	2823.855427	4582.955003
243	4.339632	11126.159550	3372.152711	4919.663964	16045.823514	3385.017824	2975.728769	4515.582963
310	5.730940	10741.229997	2787.931029	2739.379055	13480.609052	2264.481754	1376.501780	3720.585383
311	5.545254	8263.216598	2086.088426	2233.809570	10497.026167	1745.290014	1035.752645	2915.329588
322	5.011136	14970.277164	3762.285962	5812.556821	20782.833986	3763.644173	3093.654776	5270.288771
323	4.570909	12759.881007	2770.711033	5291.862466	18051.743473	3368.683213	2841.237348	4594.358298
324	4.702035	3050.286378	1014.714465	1685.912116	4736.198493	940.912541	849.956721	1194.779047
325	3.611769	1820.808293	397.412484	1154.655093	2975.463386	765.255460	614.886830	988.592641
326	4.812174	15979.037566	3304.964536	5661.447355	21640.484921	3834.896784	3045.333387	5208.809940
327	4.422960	15291.765499	2659.933930	5944.381314	21236.146812	4058.997884	3402.971824	5554.051691
328	4.365843	10679.901150	1690.027097	3927.871799	14607.772949	2741.513170	2224.897827	3795.112170
329	4.955242	9642.092442	1949.879544	3171.009939	12813.102381	2330.981251	1766.315505	3386.689416
330	4.176557	9544.954106	700.688366	4656.989283	14201.943388	2753.387628	2457.685720	3554.747196
331	4.376187	7643.951443	710.959163	2899.535615	10543.487058	2090.219053	1721.503901	2858.895487
342	4.193841	4490.899431	1038.522417	1776.259208	6267.158638	1570.938832	1161.156823	2226.424214
343	4.628510	4815.201509	1073.876641	1403.302921	6218.504431	1514.243832	1039.234703	2270.872171
344	NaN	2981.020172	316.865456	722.699448	3703.719621	0.000000	0.000000	0.000000
345	NaN	2381.335860	152.929646	1079.340069	3460.675930	0.000000	0.000000	0.000000
346	NaN	2588.815010	349.971054	342.319919	2931.134928	0.000000	0.000000	0.000000
347	NaN	2213.682520	263.393064	423.650865	2637.333385	0.000000	0.000000	0.000000
422	3.243046	3200.180375	908.107266	2125.414727	5325.595102	1356.933053	1201.241495	1757.985180
423	3.061834	2692.111106	824.280866	2213.241013	4905.352119	1285.754549	1134.633466	1604.643605
424	3.736453	5282.939854	1078.828989	2918.959794	8201.899648	1910.065778	1744.680719	2434.609667
425	4.155750	4767.945817	1134.602428	2540.281418	7308.227235	1569.595634	1417.989673	2030.007280
442	2.979764	3465.950045	475.917697	2463.404416	5929.354461	1534.052076	1369.479773	1882.212127
443	3.757477	5310.167116	979.457049	2770.324743	8080.491859	1838.052319	1555.802627	2425.219665
444	3.419364	8368.302167	2142.644049	5615.284040	13983.586206	3362.912686	2908.837598	4456.471355
445	3.273626	7676.095447	1811.880969	5341.505427	13017.600875	3346.513704	2928.271482	4309.782324
446	3.143367	5740.207587	1800.388292	4575.689286	10315.896873	2484.138029	2354.747475	2950.915190
447	3.250405	5094.582499	1420.491848	4789.911811	9884.494310	2332.950489	2203.523855	2908.547168
500	5.419633	6824.226700	940.118222	1600.173612	8424.400313	1634.893827	1685.711501	1971.187927
501	5.089250	6592.155453	1400.469774	1578.043055	8170.198508	1724.952496	1797.981325	2018.193135
612	0.000000	2412.046668	341.127312	1220.861154	3632.907822	0.000000	0.000000	0.000000
613	0.000000	2345.711585	369.727551	1367.655865	3713.367450	0.000000	0.000000	0.000000
614	0.000000	2093.219711	13.497693	2854.176523	4947.396233	0.000000	0.000000	0.000000
615	0.000000	2122.135770	13.686961	2622.911443	4745.047212	0.000000	0.000000	0.000000
616	0.000000	37.348209	-0.000000	1666.379705	1703.727914	0.000000	0.000000	0.000000
617	0.000000	19.826253	0.000000	1443.171955	1462.998209	0.000000	0.000000	0.000000
620	0.000000	136.282020	18.167907	62.339807	198.621827	0.000000	0.000000	0.000000
621	0.000000	123.446029	2.115099	65.958638	189.404667	0.000000	0.000000	0.000000
640	0.000000	2153.742286	314.734674	3833.055325	5986.797611	0.000000	0.000000	0.000000
641	0.000000	2244.984334	430.214586	4168.972700	6413.957035	0.000000	0.000000	0.000000
670	0.000000	109.403772	264.232981	146.392611	255.796382	0.000000	0.000000	0.000000
671	0.000000	124.714857	190.989643	160.434917	285.149774	0.000000	0.000000	0.000000
680	0.000000	102.872484	276.718331	80.588622	183.461106	0.000000	0.000000	0.000000
681	0.000000	98.667679	177.245123	97.816741	196.484420	0.000000	0.000000	0.000000
690	0.000000	60.838687	133.526656	51.684355	112.523043	0.000000	0.000000	0.000000
691	0.000000	58.553472	94.411806	47.864477	106.417948	0.000000	0.000000	0.000000
710	0.000000	51.438737	222.850230	7.670688	59.109425	0.000000	0.000000	0.000000
720	0.000000	1398.636128	13288.597746	280.567800	1679.203928	0.000000	0.000000	0.000000
721	0.000000	1505.791033	8472.227911	239.028546	1744.819579	0.000000	0.000000	0.000000
740	0.000000	2158.105884	5859.371742	82.212457	2240.318341	0.000000	0.000000	0.000000
760	0.000000	165.632549	1016.442166	6.943829	172.576378	0.000000	0.000000	0.000000
780	0.000000	0.929461	9.710525	-0.000000	0.929461	0.000000	0.000000	0.000000
800	0.000000	5375.823714	4504.533096	30873.453293	36249.277007	0.000000	0.000000	0.000000
850	0.000000	473.981117	109.578863	5990.621971	6464.603088	0.000000	0.000000	0.000000
900	0.000000	80639.824713	17486.604645	49162.910306	129802.735019	0.000000	0.000000	0.000000
2000	0.000000	17141.469139	9460.106566	150769.667129	167911.136268	0.000000	0.000000	0.000000
