ROI_ID	Mean_Thickness(mm)	GM_Volume(mm^3)	CSF_Volume(mm^3)	WM_Volume(mm^3)	Total_Volume(GM+WM)(mm^3)	Cortical_Area_mid(mm^2)	Cortical_Area_inner(mm^2)	Cortical_Area_pial(mm^2)
1	NaN	0.000000	212748.321194	0.000000	212748.321194	0.000000	0.000000	0.000000
2	NaN	597232.292238	0.000000	0.000000	597232.292238	0.000000	0.000000	0.000000
3	0.000000	0.000000	0.000000	504977.619468	504977.619468	0.000000	0.000000	0.000000
120	4.845982	27506.429815	13623.379784	17017.990405	44524.420220	7520.919112	6361.858063	9914.413210
121	4.910014	25176.882501	12122.361527	13843.421881	39020.304382	6847.634357	5668.427202	8989.889041
130	4.427337	14459.184398	5426.531388	7891.429755	22350.614153	4157.083681	3443.680900	5671.829264
131	4.532748	16764.573916	5911.366784	10197.782371	26962.356287	4807.545415	4128.738691	6430.929240
142	4.208233	3342.398450	1093.402327	2280.722325	5623.120775	964.756802	871.567338	1205.065374
143	4.356956	5706.557223	1515.963354	4489.499707	10196.056930	1619.738061	1519.710062	2036.440355
144	4.376526	5521.613100	2194.671668	2867.891637	8389.504737	1679.312538	1340.440493	2273.814122
145	4.714552	5058.415505	1989.791345	2235.225081	7293.640586	1544.607062	1182.403326	2156.374175
146	5.123352	2214.961605	647.166676	929.714762	3144.676367	570.557525	463.445725	779.684556
147	4.617238	1328.953305	259.307677	388.125816	1717.079121	377.691179	374.938898	503.343002
150	4.016708	14396.743568	4807.691241	10749.928220	25146.671789	4415.425431	4069.393675	5179.613047
151	3.999328	12540.031532	4849.861410	8871.047384	21411.078917	3918.631558	3523.435585	4726.934739
162	5.500166	2903.521558	1487.724067	1194.773588	4098.295146	772.321396	585.471743	1101.103139
163	5.328360	2022.045269	1026.477610	843.070507	2865.115776	575.042654	477.847181	855.252607
164	4.798471	3805.518007	1067.618753	1296.754462	5102.272469	1026.398983	724.332646	1478.813519
165	4.091784	3304.486492	779.015470	1694.037910	4998.524402	1175.901887	935.061418	1576.051935
166	4.115534	1464.867064	397.679657	651.161926	2116.028989	515.693410	499.168163	633.040422
167	3.765289	3329.371522	770.561538	1615.096597	4944.468119	1105.887089	995.878378	1358.273486
168	4.903689	1567.628112	480.509661	682.361619	2249.989731	462.744338	433.165172	573.176052
169	4.684611	2413.430543	609.060269	1089.883333	3503.313876	641.108525	668.656984	730.495060
170	5.523004	2030.037721	758.012074	685.922154	2715.959875	471.059529	333.986997	672.279291
171	4.746835	1744.940087	577.608106	769.712443	2514.652530	461.680004	312.431390	667.938208
172	5.104226	4044.494756	1360.851648	1751.408212	5795.902968	1107.398349	840.228184	1599.977889
173	5.347050	4382.875578	1545.619817	1600.660503	5983.536080	1188.290362	859.725908	1713.496690
182	4.305682	3150.141167	1693.901745	2203.651329	5353.792496	1065.465776	1030.786687	1286.663893
183	4.013581	3192.233295	1456.174254	2351.406527	5543.639822	1103.638724	1087.932272	1255.916082
184	3.984985	8367.918631	1513.156401	4574.744690	12942.663321	2710.828974	2562.062774	3275.184561
185	4.087145	8977.101859	1697.750365	4590.940284	13568.042143	3151.724063	2981.952515	3929.138708
186	4.473299	410.867994	43.702631	175.851544	586.719538	126.698556	144.057375	120.832182
187	4.524563	885.208644	101.142142	658.864873	1544.073517	299.482847	346.716089	298.677939
222	3.631789	11024.288469	5438.231069	7204.911868	18229.200337	4236.312508	3657.783775	5510.029783
223	3.768287	13302.119499	5674.704421	8478.460515	21780.580014	4754.609274	4159.740224	5969.774307
224	4.190659	8048.676994	2775.108048	4848.988865	12897.665859	2365.168796	2068.580229	3043.567029
225	4.326758	10783.140055	3980.257079	5950.094112	16733.234167	3261.609286	2672.434644	4437.574604
226	4.006021	12960.653912	4519.637781	6129.949516	19090.603428	4098.792127	3467.930119	5422.102607
227	4.322070	11400.776396	3097.520342	5216.361072	16617.137468	3474.148774	3018.310463	4663.317823
228	3.822908	10156.014431	4886.295742	6590.214234	16746.228665	3845.369891	3452.424821	5026.622106
229	3.724031	9163.422798	4144.048802	6427.136278	15590.559076	3417.288955	3128.376345	4342.084832
242	3.834522	8977.890963	3412.154564	4381.312160	13359.203123	3167.544567	3041.443378	3730.310654
243	3.599091	8575.358986	3666.848226	4420.090099	12995.449086	3147.726130	2956.772971	3751.656145
310	5.216370	8233.001966	1964.891232	2105.979122	10338.981088	1843.747139	1346.470613	2645.598896
311	4.933431	6286.688183	1679.582031	1639.022824	7925.711007	1437.071297	1007.910222	2085.081531
322	4.425309	13867.811477	4089.924146	6612.768889	20480.580366	3942.059088	3586.744875	4850.658553
323	4.224887	12955.661756	3011.334102	6182.900327	19138.562084	3871.085334	3384.964799	4844.821688
324	4.083169	2749.784163	519.921250	2142.083202	4891.867365	909.552244	874.224502	1027.539501
325	3.981922	1918.651683	332.367208	1349.303493	3267.955176	702.065517	646.266650	843.917540
326	4.393044	14771.263108	3832.494524	6226.097772	20997.360880	4153.190321	3410.617775	5579.844878
327	4.261838	14824.050661	2785.029798	6511.882507	21335.933168	4176.612290	3545.057381	5544.169183
328	4.201551	9996.914459	2065.645152	4527.917453	14524.831912	2830.370821	2453.457677	3679.944717
329	4.633301	9128.407031	2333.516976	3427.477206	12555.884238	2526.720822	2080.647715	3453.448066
330	4.025034	10017.096393	863.199985	5625.060394	15642.156786	2762.553159	2607.732730	3328.497692
331	4.186409	6637.658602	917.515504	3619.524330	10257.182933	1915.197120	1853.463114	2313.583928
342	4.402655	2793.817941	883.616992	1076.001417	3869.819358	828.990798	551.632520	1202.717952
343	4.807808	3946.973952	1002.180888	1474.767255	5421.741208	1011.905033	706.186181	1424.241543
344	NaN	2266.960997	220.383075	920.127648	3187.088645	0.000000	0.000000	0.000000
345	NaN	2059.575715	243.382627	1024.713104	3084.288819	0.000000	0.000000	0.000000
346	NaN	1951.219514	250.464519	571.375505	2522.595020	0.000000	0.000000	0.000000
347	NaN	1805.611935	242.816778	664.780619	2470.392554	0.000000	0.000000	0.000000
422	3.544367	2600.150327	749.549314	1846.628232	4446.778559	1070.113931	1006.436929	1318.881096
423	3.271761	2958.948630	783.684243	2117.367283	5076.315913	1243.708387	1125.694789	1533.448637
424	3.530990	4951.429686	1063.238913	2691.541347	7642.971033	1819.488942	1728.219979	2251.471481
425	4.100525	4491.601952	1028.110985	2311.353998	6802.955950	1506.777304	1360.211792	1961.238591
442	3.311100	3145.303386	795.514020	1808.792370	4954.095756	1241.750982	1072.068308	1556.314144
443	3.593880	4637.603068	995.603596	2677.991924	7315.594991	1672.218070	1589.870869	2015.988543
444	3.346842	6488.649251	2431.691418	4559.255696	11047.904947	2607.904529	2154.790991	3415.795317
445	3.186771	6590.600286	1897.710568	5415.556969	12006.157255	2951.095948	2656.929231	3680.248614
446	2.944277	5506.655603	1779.885292	4980.091298	10486.746900	2456.884952	2328.527209	2940.619825
447	3.022560	4789.402906	1434.949231	5056.746666	9846.149572	2320.750341	2159.872822	2780.356475
500	5.147377	5459.581227	472.571679	1354.942159	6814.523385	1416.730720	1493.193279	1582.417597
501	4.852820	6118.746802	879.127683	1441.004542	7559.751344	1653.914115	1777.523799	1803.115198
612	0.000000	2050.304496	143.302527	1787.096668	3837.401165	0.000000	0.000000	0.000000
613	0.000000	2228.593839	216.702700	1506.147052	3734.740891	0.000000	0.000000	0.000000
614	0.000000	1551.020857	0.000000	2391.112702	3942.133559	0.000000	0.000000	0.000000
615	0.000000	1609.153128	-0.000000	2705.381712	4314.534840	0.000000	0.000000	0.000000
616	0.000000	11.928479	-0.000000	1488.316682	1500.245160	0.000000	0.000000	0.000000
617	0.000000	7.883048	-0.000000	1447.141957	1455.025005	0.000000	0.000000	0.000000
620	0.000000	104.843613	14.219505	43.197441	148.041053	0.000000	0.000000	0.000000
621	0.000000	103.256999	2.533781	67.109815	170.366814	0.000000	0.000000	0.000000
640	0.000000	1969.490578	193.166128	3958.024347	5927.514925	0.000000	0.000000	0.000000
641	0.000000	2114.529108	314.835080	4090.318237	6204.847345	0.000000	0.000000	0.000000
670	0.000000	77.174091	244.354516	139.982981	217.157071	0.000000	0.000000	0.000000
671	0.000000	91.025079	150.398458	182.847922	273.873001	0.000000	0.000000	0.000000
680	0.000000	68.108937	293.222826	85.549774	153.658711	0.000000	0.000000	0.000000
681	0.000000	86.808149	227.987309	110.806006	197.614155	0.000000	0.000000	0.000000
690	0.000000	41.063700	56.788617	41.798164	82.861864	0.000000	0.000000	0.000000
691	0.000000	37.436436	52.338873	36.575125	74.011561	0.000000	0.000000	0.000000
710	0.000000	48.147851	155.522954	11.789936	59.937787	0.000000	0.000000	0.000000
720	0.000000	1234.381694	3100.158632	553.226485	1787.608180	0.000000	0.000000	0.000000
721	0.000000	1243.982960	3452.332462	445.482263	1689.465223	0.000000	0.000000	0.000000
740	0.000000	1115.840065	4669.527438	99.902739	1215.742805	0.000000	0.000000	0.000000
760	0.000000	66.764464	1070.403301	2.646155	69.410620	0.000000	0.000000	0.000000
780	0.000000	4.239684	3.740343	0.000000	4.239684	0.000000	0.000000	0.000000
800	0.000000	5538.450269	4670.484729	25566.858056	31105.308325	0.000000	0.000000	0.000000
850	0.000000	510.640708	90.978550	6386.224777	6896.865485	0.000000	0.000000	0.000000
900	0.000000	80151.675454	31135.238137	32444.020783	112595.696237	0.000000	0.000000	0.000000
2000	0.000000	14809.950172	7537.313138	157582.405573	172392.355744	0.000000	0.000000	0.000000
