ROI_ID	Mean_Thickness(mm)	GM_Volume(mm^3)	CSF_Volume(mm^3)	WM_Volume(mm^3)	Total_Volume(GM+WM)(mm^3)	Cortical_Area_mid(mm^2)	Cortical_Area_inner(mm^2)	Cortical_Area_pial(mm^2)
1	NaN	0.000000	212816.485337	0.000000	212816.485337	0.000000	0.000000	0.000000
2	NaN	586124.578333	0.000000	0.000000	586124.578333	0.000000	0.000000	0.000000
3	0.000000	0.000000	0.000000	488914.311397	488914.311397	0.000000	0.000000	0.000000
120	5.230518	24221.035940	13973.656548	12482.156839	36703.192779	6383.718412	5272.441550	8759.021436
121	5.378141	22997.911500	12382.777640	9941.595051	32939.506551	5905.371506	4576.099017	8208.995512
130	4.374669	13798.457348	5412.787516	6907.222635	20705.679982	4074.266706	3386.866240	5527.375360
131	4.639731	14195.797767	5193.921280	7516.106266	21711.904033	3979.492805	3414.520215	5443.909260
142	4.133552	3277.040279	1166.052920	2945.036292	6222.076571	1066.151043	1008.287537	1328.889331
143	4.206424	5337.322393	2463.473824	2872.424155	8209.746548	1662.211631	1336.078270	2265.436053
144	3.483451	3414.267688	1418.273900	2361.408442	5775.676130	1204.632974	1137.054146	1402.836242
145	4.396676	4095.248544	1456.764446	2701.944097	6797.192642	1292.463143	1050.501609	1734.224452
146	4.731895	2156.652551	1528.243710	895.611024	3052.263575	629.052325	486.187348	837.851275
147	4.266730	1113.965784	448.213922	363.654948	1477.620732	353.271700	273.585878	520.932994
150	3.994406	14204.672833	5115.617581	10270.797444	24475.470277	4659.491107	4252.834908	5637.560355
151	3.940568	11647.654549	4248.192494	9528.362383	21176.016932	3913.391305	3634.259034	4812.117269
162	4.374366	2184.450157	909.319337	986.659179	3171.109337	688.803487	460.600564	1100.197873
163	5.065517	2274.486855	904.954212	956.847451	3231.334306	644.108001	560.513322	910.133549
164	4.780933	3653.826995	1197.886348	1368.679391	5022.506385	1049.818025	799.506481	1465.905115
165	4.073259	3646.041339	1078.388526	1503.942845	5149.984184	1194.807583	974.588275	1578.151227
