ROI_ID	Mean_Thickness(mm)	GM_Volume(mm^3)	CSF_Volume(mm^3)	WM_Volume(mm^3)	Total_Volume(GM+WM)(mm^3)	Cortical_Area_mid(mm^2)	Cortical_Area_inner(mm^2)	Cortical_Area_pial(mm^2)
1	NaN	0.000000	197847.321896	0.000000	197847.321896	0.000000	0.000000	0.000000
2	NaN	581435.372741	0.000000	0.000000	581435.372741	0.000000	0.000000	0.000000
3	0.000000	0.000000	0.000000	524574.233304	524574.233304	0.000000	0.000000	0.000000
120	4.933773	24726.410746	16949.190558	15747.239770	40473.650516	7123.225343	6017.048254	9489.501991
121	5.031075	24926.753329	14622.861538	13514.809294	38441.562624	7050.737005	5572.017486	9633.724268
130	4.507744	12274.866485	6170.874239	7308.420123	19583.286608	3817.544244	3149.693900	5224.961401
131	4.498477	14965.931788	5618.160010	10182.846999	25148.778787	4575.002907	4079.888168	6073.211171
142	4.366604	3122.263649	958.533576	2698.223526	5820.487176	964.097318	881.595146	1267.352084
143	4.014164	4997.876262	1867.433831	4175.037417	9172.913680	1674.863527	1434.290929	2155.354772
144	4.514253	4706.484780	2051.168220	2654.771928	7361.256708	1415.444851	1194.865294	1881.538143
145	4.148748	3971.516357	1520.456953	2450.799288	6422.315644	1337.479992	1127.538929	1751.638494
146	5.112941	1821.553474	670.432006	790.459727	2612.013200	487.441388	435.696554	602.833391
147	4.336209	987.638654	215.516323	375.557527	1363.196181	328.496479	294.058264	462.275380
150	4.151619	15789.717946	5506.421859	11053.501503	26843.219449	4787.219690	4259.614883	5929.505009
151	3.965178	12918.890847	4357.237225	9373.124194	22292.015041	4020.286107	3611.554000	4815.606605
162	5.167530	2101.835222	1646.490709	945.251514	3047.086735	624.993585	483.052353	898.105319
163	5.568509	2139.704484	1379.042623	915.479926	3055.184410	598.965580	444.394506	891.410717
164	4.040405	3211.123841	1007.452833	1366.102183	4577.226024	1047.508346	810.675270	1386.713080
165	4.118441	3210.838815	919.095401	1687.495011	4898.333826	1160.094001	888.420481	1581.343041
166	4.456721	1301.831083	253.891374	684.001094	1985.832178	426.343862	477.400638	489.058144
167	3.398973	2535.045960	368.465546	1432.295371	3967.341331	933.435189	883.246504	1102.216580
168	4.660686	1656.733186	575.770346	721.431153	2378.164339	519.367764	497.865046	639.749216
169	4.584079	2624.276646	817.315722	1246.665067	3870.941714	754.277599	742.885648	873.803112
170	5.014684	1730.088493	561.490514	609.155594	2339.244087	448.047142	338.595916	643.702676
171	4.863790	1908.154677	733.200270	744.830423	2652.985100	522.443975	355.641411	746.991203
172	5.166707	3992.579711	1710.220849	1947.371573	5939.951284	1120.759878	857.578201	1588.564758
173	4.554549	2986.712205	1315.639986	1382.076824	4368.789029	946.440186	748.712528	1286.970873
182	4.636977	3947.303789	1500.779429	2226.028953	6173.332742	1157.909284	1073.152005	1424.460506
183	4.285457	3877.981722	1556.918407	2301.722142	6179.703864	1243.671794	1093.000990	1606.440977
184	3.877949	8121.595747	2640.591283	4878.637776	13000.233524	2980.260304	2723.977960	3685.273821
185	3.857495	8704.856202	2378.255955	4899.523192	13604.379393	3201.608091	3112.860859	3749.372896
186	4.535265	390.350373	86.915768	159.804869	550.155242	137.943708	166.746668	162.230645
187	4.440014	715.706852	141.822964	354.102106	1069.808958	247.503486	270.462511	273.692354
222	3.697095	10941.559300	5179.045391	6960.251915	17901.811215	4007.497800	3409.175145	5167.436199
223	3.760227	12940.112222	5651.519454	8947.392002	21887.504224	4757.727569	4150.476200	6047.015741
224	3.852161	8479.224091	2717.318236	5377.943961	13857.168051	2800.963127	2507.818098	3574.755450
225	4.213691	9057.786251	3075.238327	5736.883764	14794.670015	2799.054664	2514.775658	3559.181140
226	4.199193	12313.844465	3510.520581	6012.939588	18326.784053	3740.340360	3165.235206	5053.843429
227	4.298989	11316.349914	3348.165610	4915.775531	16232.125445	3409.930337	2880.940374	4470.203937
228	3.674729	10123.644838	4470.468223	5798.809282	15922.454120	3737.705176	3295.229635	4755.152993
229	3.745888	10648.039276	4559.190152	6918.685664	17566.724940	3811.325184	3397.134111	4756.414164
242	4.002083	9456.920071	3055.520492	4728.376782	14185.296853	3219.827077	2993.031093	4140.051571
243	3.861679	8982.328782	3133.610367	4962.617938	13944.946720	3170.659107	2943.283314	3952.205677
310	5.420427	8827.702148	2111.842865	2460.226240	11287.928387	2012.891361	1366.757309	3016.880721
311	5.292828	6772.411069	1913.233457	1778.812071	8551.223140	1543.323166	1037.678112	2318.922073
322	4.207572	13172.580882	3726.922784	6878.274046	20050.854928	3894.402666	3484.187748	4812.311206
323	4.020138	11437.315440	3559.525222	6077.042762	17514.358202	3643.221545	3339.047177	4345.267062
324	3.997001	2621.389663	819.808083	1791.030552	4412.420215	917.042886	854.068782	1080.449648
325	3.824289	1760.912601	408.028514	1310.344403	3071.257004	718.535717	647.880133	899.123147
326	4.479327	13643.757563	2802.288474	6281.030009	19924.787572	3730.925397	3143.223307	5023.780112
327	4.405129	15391.273545	2886.463076	6964.373413	22355.646958	4297.550101	3676.721383	5591.843129
328	4.321139	8650.217854	1538.650572	3846.643834	12496.861688	2472.647669	2180.525120	3242.484132
329	4.752346	8387.753361	1952.165306	3369.743077	11757.496438	2233.389323	1747.131659	3096.859289
330	3.896470	8528.372690	736.962724	5006.917221	13535.289912	2577.879103	2516.274898	3100.019610
331	4.148030	6252.471068	1115.009812	3150.175802	9402.646870	1877.823392	1737.290956	2311.162894
342	3.847246	2176.939669	593.337786	955.058453	3131.998122	1036.456660	720.106751	1503.745107
343	3.835771	3316.897736	920.079742	1225.341186	4542.238922	1314.244946	959.179902	1843.541888
344	NaN	2896.454724	382.044303	901.697604	3798.152327	0.000000	0.000000	0.000000
345	NaN	2353.584820	239.159278	801.421286	3155.006106	0.000000	0.000000	0.000000
346	NaN	2191.746541	342.784384	399.453729	2591.200270	0.000000	0.000000	0.000000
347	NaN	1956.133115	168.333316	427.807616	2383.940732	0.000000	0.000000	0.000000
422	4.062334	2874.555725	1053.013550	1564.009434	4438.565159	1101.101242	884.077879	1598.539787
423	3.996216	2908.079456	673.016968	2002.252432	4910.331888	1067.614226	1011.833051	1347.880271
424	3.928654	5720.379768	1190.238075	2529.737129	8250.116898	1875.005134	1630.419846	2530.812506
425	4.088852	4497.912233	1103.325852	2058.244063	6556.156296	1494.760588	1311.403633	1938.228949
442	3.898444	3590.915580	798.719813	1595.374099	5186.289679	1200.543670	974.716007	1583.448356
443	4.098209	5078.154026	987.664027	2788.005990	7866.160015	1553.257376	1466.048886	1885.805143
444	3.502705	6773.219479	2152.921521	4755.590699	11528.810178	2700.191294	2351.216649	3423.065617
