ROI_ID	Mean_Thickness(mm)	GM_Volume(mm^3)	CSF_Volume(mm^3)	WM_Volume(mm^3)	Total_Volume(GM+WM)(mm^3)	Cortical_Area_mid(mm^2)	Cortical_Area_inner(mm^2)	Cortical_Area_pial(mm^2)
1	NaN	0.000000	228627.812005	0.000000	228627.812005	0.000000	0.000000	0.000000
2	NaN	650663.251643	0.000000	0.000000	650663.251643	0.000000	0.000000	0.000000
3	0.000000	0.000000	0.000000	563426.870841	563426.870841	0.000000	0.000000	0.000000
120	4.903836	29528.050395	16976.853509	17897.705492	47425.755887	8552.501658	7127.504125	11643.174141
121	4.743855	28459.213554	13672.525604	15647.468243	44106.681797	8371.620895	6788.893875	11339.327616
130	4.374077	14914.601664	6837.719531	8349.577870	23264.179535	4639.187424	3871.175650	6300.790207
131	4.452043	16322.043296	6503.286574	10944.710300	27266.753596	5100.250831	4446.175293	6808.934340
142	3.869821	4300.953001	1269.829112	3055.600485	7356.553486	1296.046800	1214.250649	1559.700470
143	4.165197	5562.418965	1859.353506	4105.341000	9667.759965	1739.098630	1531.147470	2168.520451
144	4.293863	5613.944477	2350.276207	3304.872710	8918.817187	1763.558204	1392.997956	2375.386637
145	4.498227	4965.345947	1905.052240	3103.274817	8068.620764	1662.175932	1370.957086	2298.011799
146	4.645154	1737.675517	354.319148	936.416247	2674.091764	528.617704	580.102444	642.336943
147	3.993610	1343.079804	417.305995	497.954882	1841.034685	442.711058	410.360538	587.218983
150	3.777620	15837.928878	5116.255011	12525.916193	28363.845072	5310.569176	4962.569021	6231.638118
151	3.883109	12711.787390	4524.250104	9699.130617	22410.918007	4236.394426	3826.435111	5122.987339
162	6.020590	2921.628341	2094.858957	1270.424595	4192.052937	767.533274	548.882741	1247.349706
163	4.450698	2451.691200	1195.732081	1201.758180	3653.449380	796.684713	654.829932	1130.872023
164	4.789293	4008.646681	1144.295930	1612.769427	5621.416108	1153.085541	792.274600	1743.647201
165	4.571350	3440.800982	1261.614266	1470.116610	4910.917593	1181.902166	861.238731	1725.407586
166	4.564669	1475.064993	439.929927	760.965886	2236.030879	530.398550	502.094194	726.602055
167	4.052101	3668.074067	1396.224710	2044.553364	5712.627431	1275.322187	1008.180993	1780.408653
168	5.151902	1738.615571	533.669555	819.965805	2558.581376	470.641805	475.453299	540.384344
169	5.001794	2495.424393	688.706272	1232.800665	3728.225058	712.481653	680.095574	887.314103
170	5.911936	1999.059240	877.580815	803.471053	2802.530293	507.658111	326.229307	815.819184
171	4.486987	1893.252449	1081.697948	1004.410802	2897.663251	600.448742	445.590323	853.244599
172	5.708411	4787.130623	2178.835617	2059.416478	6846.547101	1226.537996	840.040026	1824.883366
173	5.390603	4054.364470	1455.182787	1874.614966	5928.979436	1188.108554	827.744003	1787.993776
182	3.872679	4442.291874	1787.196963	3113.763978	7556.055851	1577.687297	1473.648599	1859.947960
183	3.821177	3895.643190	1623.063259	2843.006069	6738.649259	1472.786768	1329.034616	1782.889944
184	3.859809	10134.507324	2384.512279	5241.805746	15376.313070	3487.079666	3080.207372	4367.733944
185	3.881927	11236.766994	2259.693216	5872.335622	17109.102617	4022.865057	3714.604843	4903.942330
186	4.676209	433.913338	51.413410	181.003453	614.916791	134.752291	142.456128	159.592369
187	4.771751	974.954191	153.983060	448.443224	1423.397415	322.648544	342.478962	379.932381
222	3.377649	12634.585857	6064.685177	9121.677345	21756.263201	5125.426208	4500.106511	6264.761183
