ROI_ID	Mean_Thickness(mm)	GM_Volume(mm^3)	CSF_Volume(mm^3)	WM_Volume(mm^3)	Total_Volume(GM+WM)(mm^3)	Cortical_Area_mid(mm^2)	Cortical_Area_inner(mm^2)	Cortical_Area_pial(mm^2)
1	NaN	0.000000	230722.947454	0.000000	230722.947454	0.000000	0.000000	0.000000
2	NaN	605678.801706	0.000000	0.000000	605678.801706	0.000000	0.000000	0.000000
3	0.000000	0.000000	0.000000	526752.562376	526752.562376	0.000000	0.000000	0.000000
120	4.751436	26477.551663	15003.218417	17910.325089	44387.876753	7670.576894	6540.245005	10044.873018
121	4.919221	23232.199330	13530.769545	13459.114760	36691.314090	6634.383159	5518.122546	8945.465836
130	4.553535	13422.369487	5986.790242	8201.614781	21623.984268	4075.653528	3516.773183	5469.453570
131	4.643925	15332.954632	6082.020563	9849.305942	25182.260574	4635.028509	3979.205057	6222.619887
142	4.214545	3978.905882	1641.077812	2379.958920	6358.864802	1245.243638	981.613121	1681.040549
143	4.417793	5083.766484	2086.094335	3612.439227	8696.205711	1540.361289	1336.064626	1935.571037
144	4.981129	4707.032463	2135.426982	2853.231605	7560.264067	1418.055285	1219.954762	1989.775688
145	4.457929	4161.226650	1648.872977	2511.702691	6672.929340	1449.096157	1305.630969	1944.371421
146	4.491799	2087.906575	908.166876	906.142947	2994.049521	617.586989	527.080401	813.114953
147	4.492738	1398.594014	500.614674	478.829117	1877.423131	404.149472	330.854461	558.345595
150	4.044655	13042.277984	5096.910225	9342.576420	22384.854404	4117.920054	3628.357427	5186.131185
151	4.171417	11630.666371	4420.335087	8419.645950	20050.312322	3598.940988	3155.692446	4487.624829
162	6.244064	2910.738123	2579.644573	1324.531013	4235.269136	759.198801	595.524803	1209.330187
163	5.464954	2227.972949	1578.040193	862.282548	3090.255497	606.973720	436.671594	931.332422
164	4.902089	3815.686032	1523.224588	1509.253058	5324.939090	1122.907481	799.720501	1628.075102
165	4.843476	3830.963554	1494.100297	1505.809843	5336.773397	1175.949166	896.777533	1663.735860
166	4.413850	2087.083437	714.632863	919.620265	3006.703702	653.177470	553.471963	884.908911
167	3.969587	3047.898536	892.873044	1513.553384	4561.451920	1013.552176	878.052111	1298.862469
168	4.861637	1574.190130	710.097534	810.619479	2384.809609	476.979430	445.866618	577.024064
169	5.603056	1987.314508	902.152151	837.189901	2824.504409	511.144503	533.804457	587.762735
170	4.991373	1812.032968	671.931845	678.772267	2490.805235	482.013775	350.322731	693.940254
171	5.204900	1862.195759	774.571138	732.119993	2594.315752	489.301388	309.255812	738.539355
172	4.983453	4175.640841	1979.682132	2095.989409	6271.630250	1213.828627	941.939457	1659.289415
173	4.787403	3318.558604	1794.710334	1375.795072	4694.353675	994.122711	762.880166	1402.466320
182	4.186833	3736.420932	1571.604156	2262.327923	5998.748856	1204.776590	1166.156456	1440.555245
183	4.247347	3996.102471	1550.893846	2221.526511	6217.628982	1246.097010	1141.240144	1455.773133
184	3.812785	7353.021043	2054.828697	4533.197389	11886.218433	2671.720859	2580.081003	3139.075133
185	4.117838	9603.857847	2908.844475	4737.381752	14341.239599	3263.394259	2975.367796	4009.168405
186	5.245430	648.828383	142.343551	199.677152	848.505535	181.090753	192.920322	202.655612
187	5.516355	1129.244611	276.549311	430.934383	1560.178993	309.530880	341.337187	361.929643
222	3.743222	11162.069955	5353.854761	7227.213364	18389.283319	4186.225000	3548.046142	5387.698276
223	3.936044	11995.467013	5391.370435	8651.878513	20647.345526	4260.665896	3633.218211	5543.076900
224	4.045885	7560.158806	3341.220438	4691.526361	12251.685166	2511.496173	2206.296401	3262.360892
225	4.204281	9671.966112	4183.828074	5590.117861	15262.083973	3039.053923	2558.891826	4014.873003
226	4.565232	13500.224106	4272.564222	6249.649495	19749.873601	3781.516724	3086.411557	5277.541437
227	4.128441	11327.423500	3813.533720	5536.533691	16863.957191	3730.508055	3123.299528	5022.587436
228	3.959661	10477.315008	3902.203117	6372.452717	16849.767725	3818.909204	3446.913076	5013.520043
229	4.016247	11852.370196	4918.781287	7264.586327	19116.956524	4010.819686	3642.773077	5100.036252
242	4.203368	11339.984400	3803.041707	5142.115166	16482.099565	3605.185625	3141.981013	4693.405172
243	4.180447	9907.535986	2710.206673	5240.150855	15147.686841	3245.659461	2947.401602	4199.883223
310	5.468752	9550.324667	2876.444950	2582.266527	12132.591194	2100.091310	1380.687942	3194.990008
311	5.027168	6722.857844	2326.306009	1718.506206	8441.364050	1628.110041	1144.849380	2340.233040
322	4.172332	13307.461742	5268.808419	6897.196322	20204.658064	4137.607052	3722.414801	5023.405513
323	4.315300	11590.220165	4119.769646	6473.059709	18063.279874	3622.436110	3230.268018	4514.728217
324	4.013780	2046.810743	776.082091	1711.072981	3757.883724	774.230503	713.481378	929.087688
325	3.882345	1589.665038	494.782922	1247.198965	2836.864003	599.402945	545.857660	707.647490
326	4.517704	13384.205574	3340.395957	6176.647327	19560.852901	3625.000973	3076.780597	4806.074932
327	4.101565	15250.863023	3655.631046	7100.301921	22351.164944	4517.600183	3944.064810	5847.427863
328	4.709470	10283.007769	2404.175604	3937.801279	14220.809048	2735.299043	2156.776156	3859.591901
329	4.263699	7910.447573	2116.309717	3305.150402	11215.597975	2347.667589	2013.076341	3067.431843
330	4.098216	9278.125972	981.041196	5482.698300	14760.824272	2821.404907	2666.478453	3556.305719
331	4.035202	7763.490647	1355.645916	3555.751735	11319.242382	2365.288992	2026.071896	3051.113718
342	3.329157	4681.003079	1248.426988	2191.542435	6872.545515	1625.740144	1431.096674	2209.246590
343	4.661267	6198.358697	1612.132967	2220.359076	8418.717772	1507.456194	1246.205825	1982.965787
344	NaN	2637.944923	383.620176	617.311541	3255.256464	0.000000	0.000000	0.000000
345	NaN	2506.206494	431.524348	755.675749	3261.882243	0.000000	0.000000	0.000000
346	NaN	2302.177587	357.287956	545.831498	2848.009085	0.000000	0.000000	0.000000
347	NaN	2248.436673	359.085030	660.285280	2908.721953	0.000000	0.000000	0.000000
422	3.332804	3007.175805	904.306237	1685.152791	4692.328596	1204.790104	1007.583952	1503.624890
423	3.173564	3031.950166	950.243486	2360.570493	5392.520659	1329.952526	1229.961706	1542.716126
424	3.932190	5150.923563	1208.879329	2533.898898	7684.822460	1860.026382	1654.385539	2526.470085
425	3.369150	4033.347412	1016.258909	2524.736687	6558.084098	1581.684924	1486.352629	1913.241185
442	3.652994	3396.004864	746.320635	1756.219055	5152.223920	1248.008035	1025.160059	1645.222092
443	3.863681	5261.919000	1168.314714	2944.927632	8206.846631	1898.004647	1582.694510	2581.539823
444	3.215602	7749.371540	1966.683228	5536.371151	13285.742691	3169.864998	2801.376427	4018.230546
445	3.331555	7456.710186	1893.432356	6021.983266	13478.693452	3269.626342	2921.451900	4188.780369
446	3.125952	6816.032955	2109.928658	5332.955223	12148.988178	2920.437017	2757.299671	3480.436789
447	3.405271	6124.464035	1903.674524	5148.159277	11272.623312	2665.368774	2529.458255	3163.517774
500	5.185261	5936.288333	1574.155603	1431.137809	7367.426142	1622.539953	1607.394660	2034.752404
501	5.618395	6442.191293	1904.230758	1482.268876	7924.460168	1697.681445	1756.910869	2067.883348
612	0.000000	2710.882377	189.505045	1505.898510	4216.780887	0.000000	0.000000	0.000000
613	0.000000	2854.541554	245.611688	1302.142693	4156.684248	0.000000	0.000000	0.000000
614	0.000000	1835.567247	10.722223	2840.626203	4676.193450	0.000000	0.000000	0.000000
615	0.000000	2118.389350	11.559291	2941.336678	5059.726027	0.000000	0.000000	0.000000
616	0.000000	16.166874	-0.000000	1684.901556	1701.068430	0.000000	0.000000	0.000000
617	0.000000	16.285096	0.000000	1627.593387	1643.878482	0.000000	0.000000	0.000000
620	0.000000	143.392584	13.458604	50.628620	194.021205	0.000000	0.000000	0.000000
621	0.000000	163.826372	4.507140	51.116286	214.942658	0.000000	0.000000	0.000000
640	0.000000	2304.534922	365.348897	3861.740151	6166.275073	0.000000	0.000000	0.000000
641	0.000000	2382.542769	443.512469	4105.898362	6488.441131	0.000000	0.000000	0.000000
670	0.000000	107.373053	295.055020	200.061370	307.434424	0.000000	0.000000	0.000000
671	0.000000	129.947625	228.250598	241.631224	371.578849	0.000000	0.000000	0.000000
680	0.000000	119.629980	306.427738	125.891773	245.521753	0.000000	0.000000	0.000000
681	0.000000	121.093875	232.464129	151.841528	272.935404	0.000000	0.000000	0.000000
690	0.000000	37.374722	78.512506	31.742636	69.117358	0.000000	0.000000	0.000000
691	0.000000	52.832301	106.191219	35.156302	87.988602	0.000000	0.000000	0.000000
710	0.000000	27.669006	217.316768	1.063999	28.733005	0.000000	0.000000	0.000000
720	0.000000	1304.390098	6160.760007	435.042601	1739.432699	0.000000	0.000000	0.000000
721	0.000000	1212.025952	6907.527885	315.298375	1527.324328	0.000000	0.000000	0.000000
740	0.000000	1070.099395	3949.301193	86.464699	1156.564093	0.000000	0.000000	0.000000
760	0.000000	187.939247	740.133896	22.875979	210.815226	0.000000	0.000000	0.000000
780	0.000000	2.526686	13.182077	0.251222	2.777908	0.000000	0.000000	0.000000
800	0.000000	6281.781395	4617.588003	28714.644030	34996.425425	0.000000	0.000000	0.000000
850	0.000000	397.924680	94.455642	7343.972444	7741.897124	0.000000	0.000000	0.000000
900	0.000000	79017.500065	23211.480976	38289.379232	117306.879297	0.000000	0.000000	0.000000
2000	0.000000	14936.859779	5974.548172	164406.630964	179343.490742	0.000000	0.000000	0.000000
