ROI_ID	Mean_Thickness(mm)	GM_Volume(mm^3)	CSF_Volume(mm^3)	WM_Volume(mm^3)	Total_Volume(GM+WM)(mm^3)	Cortical_Area_mid(mm^2)	Cortical_Area_inner(mm^2)	Cortical_Area_pial(mm^2)
1	NaN	0.000000	217986.959560	0.000000	217986.959560	0.000000	0.000000	0.000000
2	NaN	648398.165916	0.000000	0.000000	648398.165916	0.000000	0.000000	0.000000
3	0.000000	0.000000	0.000000	535952.100893	535952.100893	0.000000	0.000000	0.000000
120	4.899223	25880.449885	18827.746606	16173.992757	42054.442642	7621.545315	6305.678621	10204.816432
121	5.144213	23628.450182	16030.863282	12595.150302	36223.600484	6867.043557	5263.369639	9752.147169
130	4.399345	14870.884449	6768.573023	7790.835338	22661.719787	4739.011296	3835.638011	6568.974662
131	4.485675	16753.628568	7410.450519	10293.622744	27047.251312	5287.676394	4451.498670	7196.730098
142	4.465523	3665.879218	1553.008585	2511.086068	6176.965286	1113.218925	902.447456	1561.988562
143	4.264486	5142.638954	1916.127038	3832.623551	8975.262505	1635.329423	1418.367152	2137.067110
144	4.500160	3973.432583	1561.122967	2469.398812	6442.831395	1259.420069	1099.810502	1717.195405
145	4.379390	4085.689967	1919.534042	2259.410822	6345.100788	1325.755963	1075.939980	1807.196364
146	4.746840	2411.811035	1037.744115	902.212659	3314.023694	658.925421	467.520135	932.990390
147	5.011801	1084.631914	471.166084	334.135393	1418.767307	336.882548	263.404994	523.606013
150	3.797737	14209.742652	3850.650688	10988.188785	25197.931437	4770.390153	4423.144669	5740.168087
151	3.801235	13043.677138	3669.132853	10651.989112	23695.666250	4326.746878	4150.352173	4985.315109
162	5.747530	2433.071618	1840.960323	1318.628094	3751.699712	708.718241	526.964607	1082.597304
163	5.841100	2554.668927	1880.916742	1065.304202	3619.973129	704.367631	483.535749	1051.489160
164	5.323405	4032.777315	1300.989444	1328.215196	5360.992510	1059.707114	737.990209	1548.084446
165	4.182479	3802.318290	1318.481836	1662.212046	5464.530336	1207.264495	1025.912315	1614.707159
166	4.337791	1362.885273	293.397175	748.361867	2111.247140	481.062043	435.832009	686.593611
167	4.265322	2960.032378	1110.135131	1491.902472	4451.934850	975.658588	795.929480	1316.545091
168	4.906963	1292.699602	455.242181	659.362537	1952.062139	402.404625	430.102163	478.282947
169	5.363673	1803.701530	723.358421	903.016204	2706.717734	503.263800	499.573578	595.247963
170	5.387351	1617.503926	458.768341	465.362293	2082.866220	361.886907	264.753790	527.080230
171	5.633404	1841.918504	712.087848	508.989144	2350.907648	407.860569	264.741592	612.188550
172	5.500085	4551.125729	1634.895470	1900.393311	6451.519040	1149.851276	834.442640	1723.934178
173	5.522731	3376.544090	1464.082724	1258.764131	4635.308221	887.811569	647.413377	1316.720146
182	3.897472	4679.251361	1647.860931	2703.603914	7382.855274	1577.451222	1471.559012	1915.519133
183	4.049088	4698.373639	1803.370729	2664.632080	7363.005720	1465.532236	1283.447739	1794.426326
184	4.212261	9791.078116	2811.026994	4912.696319	14703.774435	3162.288629	2796.481955	4083.428974
185	3.974874	10626.957197	2787.197486	5490.499240	16117.456437	3742.830939	3461.446477	4579.597639
186	4.741432	495.624028	145.949727	187.017732	682.641760	162.429102	178.148596	180.100130
187	5.469819	930.157739	112.730385	378.884427	1309.042167	264.561127	329.863361	303.079418
222	3.466669	11763.675020	4314.488301	8863.371434	20627.046454	4719.569239	4410.292307	5742.181491
223	3.301005	12963.904438	5135.973353	10690.683871	23654.588309	5297.877091	4921.953374	6371.874540
224	3.824516	7750.044316	1977.371470	4820.150318	12570.194635	2557.522464	2348.704827	3179.364719
225	4.028385	9947.404597	2843.588570	5809.090210	15756.494806	3252.919431	2844.545785	4235.028423
226	4.333470	15078.604725	3215.730496	7030.240221	22108.844946	4289.613164	3767.092659	5515.660607
227	4.322605	11770.960470	3101.569552	5500.446536	17271.407006	3583.262719	2950.917318	4900.775389
228	3.704266	12085.681884	3476.662176	6943.956326	19029.638209	4362.741348	3744.359887	5671.196740
229	3.641444	13335.639122	4879.630225	7722.437196	21058.076318	4791.513889	4124.368647	6148.742713
242	3.997224	12595.164667	2701.954759	5706.278263	18301.442929	3950.476334	3434.845462	5162.174544
243	4.070250	11921.483730	3124.237532	5655.765885	17577.249615	3792.710990	3492.872689	4739.721282
310	5.962372	12221.621160	3417.101057	3134.261469	15355.882629	2527.892884	1539.788497	4170.887514
311	6.087061	9944.404272	3000.744479	2279.388568	12223.792840	1961.818940	1139.377716	3263.463060
322	4.062952	13278.922935	3777.166213	6081.962371	19360.885306	4062.472114	3474.381142	5226.076814
323	3.971791	10890.698254	3221.707696	5584.929395	16475.627649	3480.645638	3167.653842	4290.985908
324	3.886363	2152.155313	828.740244	1779.182985	3931.338298	831.045346	784.028784	996.567947
325	3.201291	1775.658587	492.563508	1254.954227	3030.612814	814.717486	688.468967	1015.958592
326	4.312281	13478.560608	2855.960680	6223.649190	19702.209798	3630.407717	3119.541053	4720.148565
327	4.083355	16107.317919	3548.399421	7493.621377	23600.939296	4750.510451	4001.394068	6152.109217
328	4.474885	10427.840263	2441.706162	4481.664710	14909.504973	2874.741816	2365.522169	3872.783880
329	4.897439	8217.169679	2529.831482	3331.074101	11548.243780	2167.060983	1859.629642	2880.316440
330	3.922151	8785.439798	576.363865	4738.881639	13524.321437	2608.164484	2443.939865	3223.351887
331	4.693926	6781.683552	1188.369600	3228.566943	10010.250495	1905.216782	1754.576992	2520.746555
342	4.449540	4399.595203	1147.733915	1723.793930	6123.389132	1469.203819	1049.266576	2180.126446
343	5.187066	4635.049829	1527.225295	1318.988300	5954.038129	1321.826385	903.404698	2019.022386
344	NaN	2554.461078	275.590044	969.765696	3524.226774	0.000000	0.000000	0.000000
345	NaN	2453.037771	291.380592	918.408210	3371.445981	0.000000	0.000000	0.000000
346	NaN	2178.599966	505.441828	406.883752	2585.483718	0.000000	0.000000	0.000000
347	NaN	1883.201727	399.442574	348.100419	2231.302147	0.000000	0.000000	0.000000
422	3.727708	3151.368468	709.891691	2081.190505	5232.558972	1199.485978	1023.483749	1577.240167
423	3.541298	3382.455727	778.664545	2403.771508	5786.227235	1348.973926	1217.622857	1679.154350
424	3.827728	6471.465133	1031.937293	2829.386115	9300.851248	2115.900827	1871.933782	2768.581144
425	3.763618	5244.749802	1143.778126	2630.218255	7874.968057	1832.535262	1562.526320	2406.832226
442	3.564326	3719.288175	528.420793	2103.052429	5822.340603	1350.339771	1181.332776	1719.332384
443	3.569908	4846.691546	863.465886	3458.879021	8305.570567	1863.777813	1701.591741	2352.095661
444	3.710332	9002.119669	1779.475396	6153.325323	15155.444992	3269.225140	2887.507762	4258.659649
445	3.510035	7526.374823	1671.215121	5877.987108	13404.361931	3169.282431	2856.261251	4074.656798
446	3.441832	7123.792793	1485.839124	5246.332946	12370.125739	2795.171562	2681.707828	3514.547795
