ROI_ID	Mean_Thickness(mm)	GM_Volume(mm^3)	CSF_Volume(mm^3)	WM_Volume(mm^3)	Total_Volume(GM+WM)(mm^3)	Cortical_Area_mid(mm^2)	Cortical_Area_inner(mm^2)	Cortical_Area_pial(mm^2)
1	NaN	0.000000	265061.851683	0.000000	265061.851683	0.000000	0.000000	0.000000
2	NaN	656740.986403	0.000000	0.000000	656740.986403	0.000000	0.000000	0.000000
3	0.000000	0.000000	0.000000	554904.731819	554904.731819	0.000000	0.000000	0.000000
120	4.842706	32024.516585	13991.710954	19249.440969	51273.957554	8775.091177	7373.096709	11701.906641
121	5.203451	27949.332619	13351.743500	14444.465735	42393.798354	7419.842662	5949.270332	10106.954761
130	4.314603	15336.570067	5324.265003	8589.813926	23926.383993	4665.005048	3893.014338	6413.608406
131	4.617199	17292.694285	6932.129791	9821.798196	27114.492481	5229.415093	4408.266851	7351.050979
142	4.543750	4094.098571	1194.310021	3288.749385	7382.847955	1147.603859	1054.054917	1506.638340
143	4.394529	5181.445863	1625.806593	4239.712058	9421.157921	1578.073870	1454.538304	2052.390605
144	4.109462	4574.437932	1527.299526	2843.830002	7418.267933	1443.019083	1294.284481	1773.320729
145	4.619943	4776.741300	1995.203215	2111.113032	6887.854332	1474.188433	1141.846859	2049.148739
146	5.350582	2595.923784	913.395304	873.024768	3468.948552	614.515190	450.192794	872.696911
147	4.435817	1110.503739	295.234291	340.549521	1451.053261	311.465400	283.688968	418.464716
150	3.805713	15241.533971	5175.519453	11763.581464	27005.115435	5164.497210	4700.603552	6303.759057
151	4.001894	13334.656133	5572.457403	9562.826554	22897.482687	4482.851645	3951.639928	5567.667521
162	5.238572	3454.680758	1835.477831	1333.232126	4787.912884	989.802232	669.997699	1576.344443
163	5.239383	2253.888660	1183.918526	850.106803	3103.995463	616.336644	494.136291	892.630753
164	4.684942	4216.871660	1135.600853	1536.917830	5753.789489	1207.719819	893.550403	1651.318319
165	4.084778	3890.089567	1232.349261	1826.801430	5716.890997	1317.008202	1059.516882	1785.772428
166	4.126021	1471.689555	296.213969	804.312870	2276.002425	500.780743	528.055642	580.750148
167	3.761875	3440.912516	637.225782	1885.573342	5326.485858	1199.434149	1050.797352	1551.264592
168	4.601480	1844.760773	483.729966	717.204992	2561.965765	530.588380	502.254826	666.651237
169	5.797670	2304.482847	699.324950	918.356705	3222.839552	605.434621	534.567341	832.426460
170	4.975734	1981.434140	761.932023	749.208941	2730.643081	474.304778	300.096161	745.812603
171	5.068014	1802.304665	642.469918	761.850922	2564.155587	499.437921	354.733082	720.061015
172	4.996241	3993.734100	1369.154394	2009.291171	6003.025271	1156.950297	938.696206	1587.957843
173	5.003874	3481.061050	1432.316074	1295.054173	4776.115223	1031.861645	740.906894	1570.533630
182	4.122645	4263.481339	1956.037965	2648.908264	6912.389603	1365.446411	1234.483008	1693.676817
183	3.688664	3897.909402	2238.338031	2910.399885	6808.309287	1492.295344	1276.713834	1842.930549
184	3.889440	12362.465790	2222.475794	6842.658378	19205.124168	4106.758965	3941.970515	4949.597447
185	4.307806	13446.975862	2962.499170	7780.531058	21227.506920	4494.002043	4432.024985	5448.565225
186	5.164333	660.112054	123.018849	246.287654	906.399708	183.483131	229.772401	188.503850
187	5.232471	1116.285261	117.575016	472.527331	1588.812592	330.210514	400.018032	359.241068
222	3.728341	12378.365777	5779.160803	7833.296986	20211.662763	4776.266834	4146.487277	6161.699590
223	3.810836	13865.607614	7088.765051	9448.054716	23313.662330	5251.869871	4520.884097	6852.930189
224	4.095899	9330.858700	3025.468002	5278.118578	14608.977278	2836.191445	2507.621083	3729.688406
225	4.674994	10733.387232	4526.031413	6329.111092	17062.498324	3246.602902	2813.206973	4505.929234
