ROI_ID	Mean_Thickness(mm)	GM_Volume(mm^3)	CSF_Volume(mm^3)	WM_Volume(mm^3)	Total_Volume(GM+WM)(mm^3)	Cortical_Area_mid(mm^2)	Cortical_Area_inner(mm^2)	Cortical_Area_pial(mm^2)
1	NaN	0.000000	229576.028905	0.000000	229576.028905	0.000000	0.000000	0.000000
2	NaN	689085.993301	0.000000	0.000000	689085.993301	0.000000	0.000000	0.000000
3	0.000000	0.000000	0.000000	551072.640579	551072.640579	0.000000	0.000000	0.000000
120	5.004212	33703.162937	17872.261265	19993.507357	53696.670294	9245.361960	7621.801693	12627.062186
121	4.895312	29442.633750	13904.993777	16440.114391	45882.748141	8267.863303	6610.830664	11342.672589
130	4.918677	15414.314378	5882.145660	9019.687700	24434.002078	4518.392728	3696.132543	6525.296485
131	4.639065	18626.108790	6305.497097	11779.208795	30405.317585	5574.992497	4852.370009	7529.756898
142	4.525990	3681.980196	1048.623351	2697.477751	6379.457947	1032.240035	905.353493	1398.354736
143	4.395560	6159.563151	2101.243151	4174.746097	10334.309247	1819.903166	1558.895961	2414.369914
144	4.732006	6051.580369	2560.404007	2908.524166	8960.104535	1692.815680	1299.633689	2320.077666
145	4.321261	4660.537151	1861.640543	2267.829343	6928.366494	1463.740797	1095.159553	1978.304959
146	4.166063	1609.930560	327.845156	811.345868	2421.276427	545.680967	588.007672	647.038258
147	4.437472	1964.861419	680.675366	566.426749	2531.288167	580.056720	419.789901	848.769247
150	3.879757	16355.052459	5203.050810	10883.393424	27238.445883	5147.849750	4623.695834	6284.725225
151	4.080486	14673.849848	5008.676669	9637.447025	24311.296872	4508.829211	4020.438601	5606.299363
162	6.484324	2567.022728	1985.077095	1045.893764	3612.916493	679.801536	488.843071	1074.094175
163	5.404109	2325.627065	1420.545951	867.616424	3193.243490	645.128442	455.849033	947.595561
164	5.163862	4308.558312	1416.563995	1597.888548	5906.446860	1159.768273	835.228232	1680.055170
165	4.343001	3878.717090	1710.857832	2057.957301	5936.674391	1306.678174	1029.364325	1814.210056
166	4.472055	1726.330357	394.674856	854.217323	2580.547680	560.945665	512.283544	741.264601
167	4.181810	2830.385220	827.696147	1603.420803	4433.806023	1003.187043	874.743160	1302.310461
168	5.277832	1679.082177	665.590365	764.880561	2443.962737	464.966260	439.635841	567.865223
169	6.167924	2279.045977	616.828994	1002.371455	3281.417432	506.264859	542.340902	557.393408
170	5.563423	1587.659391	748.948216	638.614929	2226.274320	373.121298	283.885663	504.242117
171	4.621376	1704.515851	890.650511	623.447200	2327.963051	448.457854	344.732190	600.516287
172	5.033554	4968.698889	2060.720298	1974.718752	6943.417641	1404.929806	970.928385	2135.152390
173	4.988252	3495.938002	1119.068248	1500.359517	4996.297519	991.872633	847.280201	1348.680889
182	4.344783	4799.391702	2117.061913	2549.196269	7348.587971	1479.743862	1362.136021	1894.180378
183	4.306013	4211.193827	1811.807287	2451.794595	6662.988422	1314.296220	1167.996919	1604.230101
184	3.861017	8842.403715	1879.903372	4510.247095	13352.650811	2981.891453	2818.980435	3589.739620
185	4.118218	10395.789830	1932.513170	5112.060485	15507.850316	3505.974307	3284.284226	4352.511886
186	4.789665	659.194492	136.460137	253.719793	912.914284	182.957219	203.903797	192.684144
187	5.349951	1101.490115	177.182933	460.974283	1562.464397	311.074551	371.233917	308.607479
222	3.548663	12085.460869	4803.502080	7749.390866	19834.851734	4507.911190	4020.863758	5590.252675
223	3.461211	13019.114480	5460.322960	9603.630888	22622.745369	4975.324949	4560.918122	6102.616521
224	4.336806	9025.540253	2902.148086	4972.692871	13998.233124	2773.463707	2473.360873	3583.143777
225	4.252952	10970.284592	4089.482045	5748.171038	16718.455630	3297.716691	2737.167293	4388.676968
226	4.516616	13613.132422	2932.873026	6170.490268	19783.622691	3688.906257	3078.112802	5017.493589
227	4.432829	11706.260320	2962.979874	5230.303653	16936.563973	3470.377025	3013.914576	4740.147164
228	3.764797	13126.489585	4617.468895	6786.664880	19913.154465	4539.237473	3906.341151	5904.853677
229	3.863847	15332.715940	6010.251841	7628.544291	22961.260231	5345.317426	4301.730635	7338.972633
242	3.744532	11381.247444	3012.285437	5068.439122	16449.686567	3731.992601	3383.815681	4650.377421
243	4.300848	11039.734624	2942.812370	5371.694555	16411.429179	3482.190265	3110.800385	4571.409561
310	5.500427	10336.552282	2724.286681	2806.127893	13142.680175	2236.781130	1454.562162	3469.591834
311	6.160430	8058.870922	2225.935075	2048.335969	10107.206891	1554.237832	919.054669	2490.853344
322	4.292253	14868.220041	3859.008743	6799.568774	21667.788815	4365.850133	3561.969247	5911.904668
323	4.507533	13911.192059	3875.977457	6885.764444	20796.956503	4036.846458	3531.781817	5129.901155
324	3.834312	2641.082590	890.308668	1835.181355	4476.263944	964.893821	880.240610	1151.436819
325	4.082877	1882.458748	565.628802	1391.638628	3274.097376	731.609992	673.982461	910.497861
326	4.555021	13886.582751	2857.041750	6488.913390	20375.496141	3699.318264	3172.551837	5017.759492
327	4.433160	18440.761051	3780.123646	8438.404487	26879.165538	4920.407541	4128.399663	6511.945844
328	4.685525	12608.303140	2328.338941	4811.281128	17419.584268	3200.095308	2516.647633	4505.902422
329	4.767098	9547.775712	1820.135915	4065.473402	13613.249114	2516.269751	2095.456568	3446.112078
330	3.716442	10696.392592	799.708924	5452.159896	16148.552488	3270.145278	3048.313176	3956.219855
331	4.039900	7921.900093	892.018744	3662.863735	11584.763827	2401.877902	2192.215227	3126.901777
342	4.127711	3306.383053	891.355167	1385.625306	4692.008359	1106.223352	823.828793	1559.772145
343	4.592609	5162.966347	1392.093607	1700.284830	6863.251178	1102.689866	890.188039	1458.915617
344	NaN	2845.685668	365.966585	1021.755584	3867.441252	0.000000	0.000000	0.000000
345	NaN	2497.713009	391.511929	1062.221712	3559.934721	0.000000	0.000000	0.000000
346	NaN	2480.211920	516.814215	496.898587	2977.110507	0.000000	0.000000	0.000000
347	NaN	2206.867261	253.643104	647.712732	2854.579993	0.000000	0.000000	0.000000
422	3.596225	3428.381234	1012.988538	1640.745855	5069.127089	1222.874293	1033.741772	1548.799390
423	3.648318	3599.366041	937.184024	2618.880085	6218.246126	1420.558848	1302.522736	1829.084427
424	3.978900	7000.443191	1204.913191	2690.049526	9690.492717	2135.620076	1734.767305	2967.229016
425	3.937882	5891.178224	1148.965904	2730.077040	8621.255263	1895.097511	1674.121575	2556.036815
442	3.577526	3583.869148	705.851690	1666.044257	5249.913405	1245.663141	1092.289015	1575.141780
443	3.777758	5674.138485	1100.825154	2727.926403	8402.064887	1947.312306	1631.342088	2674.531220
444	3.514440	8759.206525	2307.204137	6014.851310	14774.057836	3226.366967	2874.631202	4091.458303
445	3.376749	8254.789449	1951.008544	5541.468359	13796.257808	3270.283942	2861.560287	4194.921405
446	3.298112	6934.418103	1933.960220	5349.381584	12283.799687	2923.851639	2741.621200	3613.866230
447	3.633738	6489.099026	1773.716420	5489.442500	11978.541526	2791.997593	2419.386062	3589.939001
500	5.363068	7085.184671	905.404106	1715.792121	8800.976792	1823.620784	1835.649345	2224.955067
501	4.927328	7372.352646	1356.686370	1976.176091	9348.528737	2078.005614	2021.418102	2615.677207
612	0.000000	2029.811202	103.758311	2057.278145	4087.089348	0.000000	0.000000	0.000000
613	0.000000	2131.532221	201.241003	1924.574715	4056.106936	0.000000	0.000000	0.000000
614	0.000000	1927.676957	5.429624	2753.833167	4681.510125	0.000000	0.000000	0.000000
615	0.000000	2041.204004	2.816555	3206.841566	5248.045570	0.000000	0.000000	0.000000
616	0.000000	55.717233	0.680667	1590.149037	1645.866270	0.000000	0.000000	0.000000
617	0.000000	15.125277	-0.000000	1634.081672	1649.206949	0.000000	0.000000	0.000000
620	0.000000	120.469134	24.260944	58.760780	179.229914	0.000000	0.000000	0.000000
621	0.000000	127.099575	6.141518	87.539838	214.639413	0.000000	0.000000	0.000000
640	0.000000	2317.871973	224.702589	4447.934893	6765.806866	0.000000	0.000000	0.000000
641	0.000000	2454.324216	538.273289	4263.913070	6718.237286	0.000000	0.000000	0.000000
670	0.000000	95.015378	268.826048	178.800861	273.816239	0.000000	0.000000	0.000000
671	0.000000	107.356752	188.102576	227.232874	334.589627	0.000000	0.000000	0.000000
680	0.000000	88.879108	311.339387	106.513640	195.392748	0.000000	0.000000	0.000000
681	0.000000	89.614767	241.811310	136.735895	226.350662	0.000000	0.000000	0.000000
690	0.000000	50.032056	43.209825	55.718746	105.750802	0.000000	0.000000	0.000000
691	0.000000	54.042565	70.482747	39.065377	93.107942	0.000000	0.000000	0.000000
710	0.000000	51.148872	138.461821	11.220153	62.369025	0.000000	0.000000	0.000000
720	0.000000	1574.996537	2972.335064	505.359689	2080.356226	0.000000	0.000000	0.000000
721	0.000000	1336.930780	5436.080309	338.528876	1675.459656	0.000000	0.000000	0.000000
740	0.000000	1736.830511	6371.760884	86.903137	1823.733648	0.000000	0.000000	0.000000
760	0.000000	112.158919	980.638771	19.086995	131.245914	0.000000	0.000000	0.000000
780	0.000000	0.946607	12.353449	-0.000000	0.946607	0.000000	0.000000	0.000000
800	0.000000	5726.046698	3896.756093	30234.805151	35960.851849	0.000000	0.000000	0.000000
850	0.000000	587.366236	108.170092	6772.445139	7359.811375	0.000000	0.000000	0.000000
900	0.000000	92292.606063	29464.497173	39684.297004	131976.903067	0.000000	0.000000	0.000000
2000	0.000000	17584.243399	6791.957819	164110.862980	181695.106379	0.000000	0.000000	0.000000
