ROI_ID	Mean_Thickness(mm)	GM_Volume(mm^3)	CSF_Volume(mm^3)	WM_Volume(mm^3)	Total_Volume(GM+WM)(mm^3)	Cortical_Area_mid(mm^2)	Cortical_Area_inner(mm^2)	Cortical_Area_pial(mm^2)
1	NaN	0.000000	200365.881972	0.000000	200365.881972	0.000000	0.000000	0.000000
2	NaN	626730.993497	0.000000	0.000000	626730.993497	0.000000	0.000000	0.000000
3	0.000000	0.000000	0.000000	544839.227025	544839.227025	0.000000	0.000000	0.000000
120	4.439627	29763.356469	15006.402270	18140.321466	47903.677935	9031.378801	7470.801790	11956.940540
121	4.425225	25493.375879	11627.611515	15424.443966	40917.819845	7999.582666	6670.130869	10403.973285
130	4.310029	13450.023628	6148.170146	8432.774924	21882.798552	4330.255495	3732.510797	5809.174080
131	4.322640	14685.282015	5922.872963	9243.576491	23928.858506	4699.947523	3956.958808	6445.298335
142	4.803392	3169.809002	1336.425339	2716.966978	5886.775981	1039.451431	930.812262	1493.629746
143	4.388864	4337.922391	1705.545319	3955.432589	8293.354979	1472.486183	1301.583303	1986.800764
144	4.192473	4726.470941	2832.667242	2963.780034	7690.250975	1561.784828	1274.985184	2114.900446
145	4.203385	4907.613265	2650.364701	2491.462130	7399.075396	1704.799148	1295.513244	2335.467887
146	4.443089	1499.395644	472.646953	723.856699	2223.252342	476.247030	566.709630	523.911171
147	3.666240	1260.808022	500.430411	481.132663	1741.940685	434.337000	430.268476	499.540212
150	3.808532	13911.004261	4463.254809	10906.904664	24817.908925	4713.358007	4327.487029	5687.136538
151	3.871673	12063.874717	4614.343965	9916.355720	21980.230437	4032.478891	3722.836712	4903.947480
162	4.749515	2595.993708	1832.421791	1310.511713	3906.505422	825.558750	632.103924	1170.045185
163	5.441217	2398.929363	1344.312474	988.879373	3387.808737	657.089363	498.162429	985.405902
164	4.384825	3557.852338	1111.150711	1522.122367	5079.974706	1129.703574	927.843174	1513.724859
165	4.254845	3674.067061	1224.473270	1782.023142	5456.090203	1244.955865	977.264482	1691.097559
166	4.278643	2166.657331	839.456157	985.200663	3151.857995	719.644917	579.000764	989.792084
167	3.966439	3292.856216	738.400225	1711.660755	5004.516972	1079.006451	958.826705	1351.957422
168	5.089880	1794.974675	522.427934	949.064421	2744.039096	503.337644	571.100416	556.710208
169	4.863256	2615.759235	786.041827	1352.930058	3968.689293	743.162771	696.060705	934.288994
170	5.826322	1957.746280	955.692047	642.967552	2600.713831	451.729029	289.613651	692.424854
171	5.063700	1716.906289	590.606253	718.225444	2435.131733	479.657404	378.195940	647.532338
172	4.898210	4190.901166	2262.601077	1781.825058	5972.726224	1246.239140	887.480313	1785.076814
173	4.303853	3159.676882	1538.472863	1482.335715	4642.012597	1072.753536	878.320731	1441.544639
182	4.215639	5016.637553	1830.359202	3012.254097	8028.891650	1592.007391	1400.363226	2003.364380
183	4.087770	3904.228130	1095.816267	2760.474788	6664.702918	1339.949367	1324.425425	1583.399697
184	3.688368	8305.985705	1785.830284	5163.223439	13469.209144	3046.064088	2965.651339	3634.314478
185	3.807014	9278.445034	2164.956865	5233.401883	14511.846917	3453.456487	3249.384241	4200.443148
186	5.031860	706.060022	102.336234	232.989609	939.049631	198.904711	239.400953	237.520373
187	4.615935	903.444612	177.826943	312.562911	1216.007523	300.960538	312.025188	352.833758
222	3.557272	11689.350114	4748.450790	8479.650158	20169.000271	4606.639034	4045.219058	5816.673805
223	3.603387	13306.447403	5349.572453	9926.896651	23233.344054	5067.119824	4576.885324	6217.758427
224	3.805851	10715.327552	3439.777952	6414.592820	17129.920372	3517.692767	3078.409623	4392.803666
225	4.201865	10575.723132	3638.864269	6859.178922	17434.902054	3368.309188	2989.284805	4343.323668
226	4.111735	13783.577060	3597.727758	6946.958582	20730.535642	4290.670986	3795.844776	5621.937160
227	4.348867	11742.031221	3544.871484	5371.905265	17113.936487	3547.917382	2999.814685	4860.329755
228	3.559216	11653.145771	4824.073910	7265.846043	18918.991814	4445.584925	3842.376408	5703.021822
229	3.784203	12205.647606	5062.296387	8193.474908	20399.122514	4663.276650	4073.156963	5883.109818
242	3.906581	11024.978658	2717.686981	5314.828689	16339.807348	3681.161850	3445.163427	4541.718100
243	3.839567	10369.339461	2279.518715	5252.870742	15622.210203	3547.176892	3224.233931	4437.711039
310	5.273452	11730.624053	3250.040297	3657.881642	15388.505696	2693.762784	1716.705090	4282.760392
311	4.719807	8448.911344	2514.603003	2400.272590	10849.183934	1880.293871	1287.880277	2730.536644
322	3.880857	10995.256785	3391.310244	6499.670038	17494.926823	3599.116623	3456.669736	4319.309435
323	3.823374	12058.485324	3127.054805	7102.511372	19160.996696	3911.370373	3650.969087	4630.995400
324	4.047858	2378.038791	801.327729	1750.923904	4128.962694	842.155163	825.799424	936.817218
325	3.513230	1729.350694	394.424489	1338.201071	3067.551765	773.956405	659.638966	960.341372
326	4.175500	15237.467183	3932.652229	7022.796585	22260.263768	4486.672657	3875.252911	5925.954209
327	4.073537	17687.532571	3809.030584	8313.938477	26001.471048	5200.894549	4524.834036	6672.714020
328	4.061417	10866.455111	1732.033057	4695.433164	15561.888275	3143.008422	2599.117770	4205.691711
329	4.531583	9875.118829	1977.723366	4093.794487	13968.913315	2760.424988	2218.771805	3829.166854
330	3.506412	8218.576029	573.721931	4854.777853	13073.353881	2853.828811	2749.964763	3440.050385
331	3.968291	7818.220447	1157.107418	3824.541311	11642.761758	2209.896639	2146.233673	2713.025364
342	3.648475	3104.341181	899.805999	1649.660370	4754.001551	1489.362903	1127.905981	2055.298750
343	3.424053	2145.912695	535.399107	1158.382952	3304.295647	543.891173	538.440964	595.000730
344	NaN	2254.152301	222.877965	830.666600	3084.818901	0.000000	0.000000	0.000000
345	NaN	2429.941263	295.684825	946.489331	3376.430594	0.000000	0.000000	0.000000
346	NaN	2422.814394	362.449230	463.913474	2886.727869	0.000000	0.000000	0.000000
347	NaN	2107.468559	290.922235	411.888047	2519.356606	0.000000	0.000000	0.000000
422	3.177583	2818.477933	638.701857	1684.579795	4503.057727	1166.127305	1031.977083	1452.316402
423	3.484228	2986.752083	708.242079	2046.593039	5033.345123	1264.240285	1189.234462	1579.060421
424	3.945481	5204.551774	878.419613	2580.614213	7785.165987	1749.880406	1541.002540	2360.506395
425	3.805486	4282.352665	935.259064	2275.578518	6557.931183	1532.771646	1391.520027	1976.988480
442	3.721810	3085.123424	525.260437	1742.844883	4827.968307	1128.096518	1064.960312	1374.178131
443	3.600658	5113.073997	855.970593	2476.421876	7589.495873	1776.716858	1569.536187	2261.578170
444	3.396227	8183.842730	1698.400048	5610.865704	13794.708434	3341.017825	2886.331225	4470.396339
445	2.926832	7542.766073	1383.606685	6407.136358	13949.902431	3647.594025	3332.088049	4493.791733
446	3.050699	6147.520355	1558.610531	4666.809985	10814.330340	2680.924604	2544.780376	3231.496563
447	3.006930	6276.754564	1354.302360	4876.213413	11152.967977	2894.962436	2681.753092	3514.316020
500	4.777006	6052.020801	1033.059151	1336.446608	7388.467410	1667.953672	1762.731800	1872.348469
501	4.624035	6395.150627	1845.906973	1658.093094	8053.243721	1864.309800	1918.533675	2144.837239
612	0.000000	2082.432802	99.791396	1662.790535	3745.223336	0.000000	0.000000	0.000000
613	0.000000	2122.336895	208.379803	1461.098246	3583.435141	0.000000	0.000000	0.000000
614	0.000000	1847.837736	5.382591	2541.082225	4388.919960	0.000000	0.000000	0.000000
615	0.000000	1957.848835	6.624138	2713.118453	4670.967289	0.000000	0.000000	0.000000
616	0.000000	25.411390	-0.000000	1493.442580	1518.853969	0.000000	0.000000	0.000000
617	0.000000	13.597075	-0.000000	1437.427164	1451.024238	0.000000	0.000000	0.000000
620	0.000000	101.977619	17.042760	55.208929	157.186549	0.000000	0.000000	0.000000
621	0.000000	119.338675	10.364107	61.816458	181.155133	0.000000	0.000000	0.000000
640	0.000000	2154.498373	174.676128	4219.719496	6374.217869	0.000000	0.000000	0.000000
641	0.000000	2187.426063	362.400211	4247.776735	6435.202798	0.000000	0.000000	0.000000
670	0.000000	93.091981	272.769757	187.416065	280.508046	0.000000	0.000000	0.000000
671	0.000000	110.657730	181.983554	214.086703	324.744433	0.000000	0.000000	0.000000
680	0.000000	82.770063	353.326717	101.221087	183.991150	0.000000	0.000000	0.000000
681	0.000000	90.981372	219.119631	118.157296	209.138668	0.000000	0.000000	0.000000
690	0.000000	34.948288	46.719047	36.702195	71.650483	0.000000	0.000000	0.000000
691	0.000000	36.850306	72.449791	34.339332	71.189638	0.000000	0.000000	0.000000
710	0.000000	62.269445	156.825962	0.353722	62.623167	0.000000	0.000000	0.000000
720	0.000000	1379.666325	2890.012887	555.541629	1935.207954	0.000000	0.000000	0.000000
721	0.000000	1295.168053	3450.408741	498.592383	1793.760436	0.000000	0.000000	0.000000
740	0.000000	1084.869275	2115.451739	155.255662	1240.124937	0.000000	0.000000	0.000000
760	0.000000	123.341348	669.958055	23.317354	146.658703	0.000000	0.000000	0.000000
780	0.000000	5.403987	13.682852	0.863082	6.267069	0.000000	0.000000	0.000000
800	0.000000	6676.664548	6016.522111	28968.897915	35645.562463	0.000000	0.000000	0.000000
850	0.000000	545.424845	143.017212	7077.397107	7622.821952	0.000000	0.000000	0.000000
900	0.000000	84116.084286	18174.771596	39186.002360	123302.086646	0.000000	0.000000	0.000000
2000	0.000000	15211.415789	4633.534524	162043.797467	177255.213256	0.000000	0.000000	0.000000
