ROI_ID	Mean_Thickness(mm)	GM_Volume(mm^3)	CSF_Volume(mm^3)	WM_Volume(mm^3)	Total_Volume(GM+WM)(mm^3)	Cortical_Area_mid(mm^2)	Cortical_Area_inner(mm^2)	Cortical_Area_pial(mm^2)
1	NaN	0.000000	229045.017565	0.000000	229045.017565	0.000000	0.000000	0.000000
2	NaN	607309.411127	0.000000	0.000000	607309.411127	0.000000	0.000000	0.000000
3	0.000000	0.000000	0.000000	510891.523234	510891.523234	0.000000	0.000000	0.000000
120	5.112757	24272.099130	14977.019015	14276.778416	38548.877545	6802.807639	5653.457822	9286.708574
121	5.040689	22639.943363	12541.247241	11206.589747	33846.533110	6114.784312	4953.152571	8277.089687
130	4.656685	13865.943950	5960.509288	7112.720196	20978.664146	3998.468011	3378.521024	5430.341065
131	4.441068	14741.234432	5653.115321	8182.055105	22923.289537	4351.886798	3762.010559	5848.969148
142	4.401003	3260.142779	1269.491165	2220.121928	5480.264707	944.004239	824.630600	1246.277414
143	4.036053	5130.155783	1841.976288	3441.776988	8571.932771	1658.777324	1445.808072	2073.531017
144	4.706062	4143.253457	1684.643613	2511.210184	6654.463641	1227.782053	1041.860468	1702.879192
145	4.431473	3600.970661	1478.457755	2501.578179	6102.548840	1201.706462	1101.875757	1548.381491
146	4.319196	2288.664387	860.834357	888.384768	3177.049155	718.487854	567.362616	987.423854
147	4.158402	1188.987681	293.277610	402.346348	1591.334029	388.091564	339.692056	536.009128
150	3.892348	13048.202821	5238.977125	10335.774953	23383.977773	4408.769143	4149.753829	5261.855620
151	3.642097	10777.284757	4503.532558	8607.333465	19384.618222	3762.084082	3492.919091	4372.387719
162	4.270131	2477.333481	1388.657885	1080.282936	3557.616418	764.812003	608.932670	1025.478861
163	4.269554	1521.799635	515.986141	737.926639	2259.726274	490.365614	456.654054	640.842177
164	4.078381	3470.238046	1084.077924	1557.039346	5027.277392	1100.064952	925.545694	1443.457866
165	3.839595	3400.303643	1172.912344	1713.699482	5114.003125	1223.512610	976.695648	1633.439241
166	3.735985	1653.464646	501.781232	734.846636	2388.311282	648.185361	603.331124	793.913791
167	3.870990	3410.244661	927.029123	2190.371894	5600.616555	1281.075318	1087.312527	1710.153419
168	4.709197	1759.818384	410.463506	771.680669	2531.499053	526.263287	490.344018	689.310145
169	4.379789	2359.389794	471.496677	1039.416896	3398.806689	731.451384	716.564276	897.723801
170	4.519376	1827.789272	930.507134	634.536545	2462.325817	503.520797	337.881075	745.434857
171	4.481048	1464.333226	926.714863	622.734533	2087.067759	434.138174	357.609966	573.546777
172	4.846273	3897.049106	1371.393487	1702.093470	5599.142576	1155.206695	940.392760	1616.325317
173	4.262257	3390.476058	1753.296426	1470.323270	4860.799328	1140.744477	832.729777	1591.509458
182	3.991923	3808.951724	2189.017508	2315.867999	6124.819724	1381.982328	1225.491379	1765.007695
183	3.562496	3743.409156	2225.286056	2375.732047	6119.141203	1396.096609	1255.550206	1666.974070
184	3.715304	8666.315201	2480.984515	4957.684292	13623.999494	3108.263062	2897.462048	3775.069891
185	3.917725	9214.886310	2596.223980	5026.704357	14241.590666	3322.737940	3231.058933	3947.719860
186	5.231136	465.985291	86.091191	208.684180	674.669471	127.194293	170.319504	138.545494
187	4.563869	994.664789	155.562216	419.174360	1413.839149	342.313970	390.970849	382.784732
222	3.601312	11718.511883	6071.639617	7084.860139	18803.372021	4618.776449	3832.760537	6043.254619
223	3.248220	11316.276021	5924.501000	8261.995164	19578.271184	4706.175706	4180.634533	5707.876938
224	4.166538	9579.169220	3914.182533	5288.924584	14868.093805	2949.977016	2569.754179	3820.895962
225	4.100962	9176.132276	3769.945006	5501.038764	14677.171040	2994.296807	2506.753505	3929.134354
226	4.123770	12368.543124	4460.381536	6757.315856	19125.858981	3915.943316	3437.404106	5086.525108
227	4.444899	11724.301535	4613.138704	5611.568854	17335.870389	3650.754313	3084.362664	5107.345211
228	3.793392	9427.096266	5717.346944	6030.505209	15457.601475	3671.848521	3234.451132	4645.725246
229	3.563198	11637.665682	6820.202376	7477.154502	19114.820184	4611.717678	4123.205075	5720.021185
242	3.879384	8630.119263	3795.339588	4879.186202	13509.305465	3076.416669	2864.304975	3746.712239
243	3.784191	9046.273727	3709.235402	5215.466503	14261.740231	3226.295607	2993.524178	4075.156439
310	5.027174	10744.297466	3044.132546	3431.094967	14175.392433	2544.826343	1722.429929	3840.362314
311	4.665662	9570.858559	2827.230233	2900.914517	12471.773075	2331.751765	1666.053206	3324.691393
322	4.045107	11222.017001	3093.457480	6044.183230	17266.200231	3415.535452	3161.933517	4194.895604
323	3.930784	12035.757894	4141.732190	6360.709522	18396.467416	4000.813384	3565.476690	4811.280688
324	3.796510	2288.083086	822.663631	1778.337536	4066.420622	874.142902	852.338890	994.711651
325	3.459514	1217.636803	415.968622	1003.786870	2221.423672	533.872889	519.261507	613.445750
326	3.985717	15575.691742	3334.628725	6999.432070	22575.123813	4610.924629	3932.027626	5960.634281
327	4.039324	15472.790666	3149.801557	7636.950620	23109.741286	4698.118840	4448.519515	5858.666576
328	4.030503	9402.971993	1535.783543	4366.897778	13769.869771	2768.484276	2364.275541	3605.325674
329	4.054773	9439.813889	2291.846331	4257.613689	13697.427578	2892.073661	2373.290511	3830.256729
