ROI_ID	Mean_Thickness(mm)	GM_Volume(mm^3)	CSF_Volume(mm^3)	WM_Volume(mm^3)	Total_Volume(GM+WM)(mm^3)	Cortical_Area_mid(mm^2)	Cortical_Area_inner(mm^2)	Cortical_Area_pial(mm^2)
1	NaN	0.000000	253317.331487	0.000000	253317.331487	0.000000	0.000000	0.000000
2	NaN	754905.127009	0.000000	0.000000	754905.127009	0.000000	0.000000	0.000000
3	0.000000	0.000000	0.000000	662607.703799	662607.703799	0.000000	0.000000	0.000000
120	4.953943	33863.118023	19366.946770	22557.583405	56420.701428	9272.539217	8075.187023	11838.564127
121	4.914253	31726.801178	14369.119294	18185.858527	49912.659705	8716.332233	7300.575412	11509.800052
130	4.629884	16191.329331	7306.290194	9478.512820	25669.842151	4731.753366	4021.988749	6323.069492
131	4.542236	20992.527402	7176.109593	13463.164839	34455.692241	6202.625120	5431.450374	8125.902605
142	5.090236	3958.938477	1296.671406	2587.426837	6546.365314	1030.823328	828.319792	1488.419779
143	4.530880	6547.574661	1827.907200	4981.753646	11529.328307	1864.396100	1612.442494	2452.521282
144	4.679741	5937.201871	2675.450285	3245.668244	9182.870115	1718.839926	1424.901461	2300.806091
145	4.447910	5128.830158	1819.238195	3376.756822	8505.586980	1603.964485	1421.283300	2071.623604
146	5.365425	3164.416812	1017.449934	1277.801855	4442.218667	757.382500	546.447519	1065.835598
147	4.156798	1323.600981	245.264052	435.451795	1759.052777	400.152803	409.919665	475.670071
150	4.005571	17630.090251	5497.330814	12362.419844	29992.510095	5200.654564	4725.293690	6242.317446
151	4.119501	15994.434057	5655.324264	10811.662271	26806.096328	4639.110509	4078.276312	5705.890759
162	5.776566	3051.219203	2883.385703	1567.950654	4619.169857	867.718841	615.464096	1334.048679
163	5.771052	2836.366211	1278.127493	1230.794507	4067.160718	721.955427	590.107883	1061.384977
164	5.077517	4756.868063	1428.276449	1801.532698	6558.400761	1296.237109	927.970353	1861.547308
165	4.328870	4192.103825	1064.420432	2182.191086	6374.294911	1437.349721	1134.346361	1925.325692
166	4.528956	2206.742511	507.159443	915.680412	3122.422922	612.035843	578.895381	758.731729
167	3.928658	3819.307857	1222.088168	2326.829077	6146.136935	1337.082500	1175.918008	1726.388482
168	4.978315	1991.435465	851.546198	928.911187	2920.346652	590.197903	527.442688	748.419883
169	5.839504	2961.763598	749.503216	1264.280138	4226.043735	730.057291	675.293178	1007.506136
170	5.772926	1876.376187	826.941145	749.374431	2625.750618	405.783920	298.194403	580.232988
171	5.169457	2138.429549	968.156240	741.117320	2879.546869	558.616163	388.234094	808.851006
172	5.172281	4987.430319	2370.431827	2396.391086	7383.821404	1383.435510	1081.527002	2002.843845
173	4.938489	4278.131297	1477.740391	1794.564035	6072.695332	1250.902347	946.675584	1772.209852
182	4.214486	5425.319383	2839.813661	2690.114279	8115.433662	1592.490911	1455.867554	1948.564350
183	4.028300	4569.822769	2107.146328	2755.423038	7325.245807	1456.873516	1382.652851	1702.111756
184	4.111620	10807.954158	2321.407244	5456.121915	16264.076074	3359.651668	2983.536280	4183.850872
185	3.988041	11552.529226	2453.069633	5701.078278	17253.607505	3961.454512	3578.917860	5040.203897
186	5.172986	602.850122	76.685213	236.837787	839.687909	173.691916	197.555568	182.168095
187	4.921218	1149.957485	117.329017	530.879624	1680.837109	332.219749	391.425438	349.288791
222	3.521951	12370.181051	5294.634329	8840.844921	21211.025972	4680.726044	4185.538539	5877.999155
223	3.690779	15226.634119	6689.568458	11082.539845	26309.173965	5623.291870	4931.252772	7164.265874
224	4.344840	10340.276757	2986.867392	6747.944243	17088.221001	3038.163212	2719.676612	3979.750274
225	4.555431	11965.538441	3414.052070	7880.858734	19846.397175	3575.703792	3215.260967	4674.627799
226	4.167153	16085.795992	3761.709217	7373.697531	23459.493522	4560.587567	3971.927072	5966.992222
227	4.399878	14260.801599	4483.949762	6462.824518	20723.626117	4038.990455	3352.232533	5443.377116
228	3.805443	14285.385462	5943.512407	7711.837322	21997.222783	4838.404372	4023.208598	6267.350328
229	3.929674	14665.277680	6802.034509	8537.590034	23202.867714	5145.569097	4379.152694	6697.433857
242	4.072246	12131.273680	3760.992011	5611.247569	17742.521249	3867.943369	3507.699478	4896.368851
243	4.114227	11284.710478	3845.795127	5715.985416	17000.695894	3673.725028	3312.636989	4737.958968
310	4.991632	12930.390311	2979.622626	4484.276544	17414.666855	3133.640351	2180.879001	4581.625723
311	4.961978	11872.131913	2935.376554	3394.933547	15267.065460	2930.895490	1925.152413	4443.958974
322	4.483135	16092.286973	3981.346729	8341.913106	24434.200079	4525.430300	4044.973381	5638.869849
323	4.323051	15275.981114	3704.028641	8677.434470	23953.415584	4601.607591	4207.320052	5639.134298
324	4.137055	3105.505862	751.701235	2173.033448	5278.539309	1055.518833	954.310551	1280.013933
325	3.768672	2148.350802	310.716737	1514.986000	3663.336802	791.712198	701.720852	963.175131
326	4.165527	16197.103885	2938.973587	8271.325901	24468.429786	4598.752782	4063.448251	5905.791499
327	4.503482	21827.185061	4611.600953	10503.419843	32330.604904	5999.523089	5118.241819	7938.237994
