ROI_ID	Mean_Thickness(mm)	GM_Volume(mm^3)	CSF_Volume(mm^3)	WM_Volume(mm^3)	Total_Volume(GM+WM)(mm^3)	Cortical_Area_mid(mm^2)	Cortical_Area_inner(mm^2)	Cortical_Area_pial(mm^2)
1	NaN	0.000000	215995.970932	0.000000	215995.970932	0.000000	0.000000	0.000000
2	NaN	612273.713203	0.000000	0.000000	612273.713203	0.000000	0.000000	0.000000
3	0.000000	0.000000	0.000000	499679.774471	499679.774471	0.000000	0.000000	0.000000
120	4.998378	30012.794014	13408.271054	15404.966879	45417.760893	8221.695694	6705.090367	11460.683137
121	5.167767	26941.611775	11338.977461	12286.124186	39227.735961	7165.522774	5556.498619	10010.661190
130	4.865049	15654.281027	5576.227681	8058.816988	23713.098015	4262.769939	3526.427990	5928.667699
131	4.547741	17031.486840	5559.514817	9049.769313	26081.256154	4876.207795	4061.183096	6758.163912
142	4.965988	3011.786479	950.635639	1916.191068	4927.977547	787.693361	685.030763	1050.163394
143	4.277794	5193.806544	1603.309568	2977.075812	8170.882355	1417.939826	1236.291394	1814.431742
144	4.555775	4447.043081	1440.193678	2048.891042	6495.934123	1212.538424	1043.714480	1554.951681
145	4.526599	3896.672240	1493.858450	1779.515393	5676.187633	1197.646960	994.258164	1637.430391
146	5.194461	2182.192460	922.005903	897.780614	3079.973074	577.655458	463.317411	820.123716
147	5.097031	1821.885157	857.298597	507.503394	2329.388550	480.719607	296.804781	747.884340
150	4.242612	14003.595542	5474.240944	10014.979667	24018.575209	4242.271919	3738.068438	5261.952309
151	4.206178	12854.280333	4854.251772	8660.107040	21514.387373	3823.406490	3250.796195	4809.405006
162	5.065087	3255.311600	1305.854981	1362.666706	4617.978306	810.779755	681.036594	1146.181269
163	4.091615	1686.940545	529.902710	726.453347	2413.393892	527.267451	460.907964	676.716297
164	5.328663	3693.100767	1138.256627	1234.786212	4927.886979	940.279714	616.886260	1399.504471
165	4.004421	3316.695241	887.015164	1454.122286	4770.817527	1108.891075	883.316582	1464.914958
166	5.795143	2249.314909	390.011656	990.251576	3239.566485	578.075972	464.872018	817.980501
167	3.963183	3296.038346	785.011461	1627.322997	4923.361343	1115.355308	960.699696	1449.539762
168	4.785708	1789.771682	402.831192	760.003749	2549.775431	490.534824	458.365981	579.827041
169	5.024836	2490.275311	625.993183	944.230614	3434.505925	679.732714	570.565912	965.611158
170	5.405995	1736.072315	717.582975	461.711249	2197.783564	379.821227	251.332432	563.640452
171	5.071058	1775.891116	914.275885	500.510155	2276.401271	436.249417	297.090266	639.794444
172	5.092371	3988.512632	1157.369017	1622.503532	5611.016164	1083.566481	842.032185	1504.747934
173	5.557013	2834.053962	849.024620	941.341790	3775.395752	765.238604	625.935346	1118.613470
182	4.345938	3602.037811	1755.586043	2252.653216	5854.691027	1252.482608	1080.640118	1632.941460
183	4.243772	3667.807296	1518.432082	2604.918098	6272.725394	1241.953869	1112.501081	1488.897598
184	4.188403	8773.083898	2034.963681	4562.796898	13335.880796	2858.777382	2718.609627	3516.291374
185	4.160974	9477.044199	2372.452932	4971.050598	14448.094797	3194.995245	3100.069498	3797.199454
186	4.446442	498.343337	56.425219	190.033114	688.376451	154.697207	176.075846	175.844259
187	4.229758	1144.160286	246.693910	437.899907	1582.060192	395.599327	399.041630	495.280242
222	3.895871	10774.199402	5346.352041	6532.059367	17306.258769	4014.197384	3433.492298	5179.288817
223	3.880666	12567.631626	5663.119720	8181.777897	20749.409524	4498.263890	3727.919678	5992.136381
224	4.368982	9608.420374	3419.101874	5177.558586	14785.978960	2728.474187	2334.796642	3615.052132
225	4.798424	10286.670259	3633.755919	5276.836881	15563.507140	2841.520316	2249.040791	4101.768021
226	4.533612	14527.449337	4497.571194	5633.234778	20160.684115	3857.142911	3016.242817	5614.973691
227	4.693162	12825.420656	3543.941444	4989.155807	17814.576463	3540.633287	2768.395855	5208.983863
228	4.291411	10813.055587	4701.186099	5648.765784	16461.821370	3626.317790	2974.322466	5203.367240
229	4.038078	10591.237238	4108.241757	6575.248724	17166.485962	3705.399541	3289.026412	4892.789134
242	4.681019	10261.233750	2692.408970	4468.066358	14729.300107	3015.160543	2549.042177	4060.670772
243	3.884353	9649.928023	2782.239122	5094.612167	14744.540191	3282.344033	2983.085802	4170.374259
310	6.447817	7890.433173	2487.537207	1606.686502	9497.119675	1393.738081	740.719344	2461.040586
311	6.246112	8405.630824	2547.515788	1733.751845	10139.382669	1610.292196	928.303700	2743.752943
322	4.434389	12704.316880	3536.835798	5098.745187	17803.062067	3466.729132	2889.723927	4553.734876
323	4.468953	11872.312607	3463.894596	5245.588962	17117.901569	3437.242311	2929.861799	4537.163851
324	3.895932	2786.756645	1018.439091	1682.396572	4469.153217	955.765521	854.126437	1191.340777
325	3.820865	1738.714948	448.653726	1072.468638	2811.183586	651.524886	562.300265	814.630739
326	4.588000	13276.426312	2541.256283	5051.394214	18327.820527	3403.447622	2905.043788	4602.000400
327	4.483943	16578.616321	3383.741692	6734.791869	23313.408190	4469.958474	3734.883773	6194.606664
328	5.164014	11194.210776	2236.759990	3817.837922	15012.048699	2675.808732	2030.250428	3818.899895
329	4.930943	10348.494873	2537.017360	3057.233527	13405.728399	2511.176927	1908.001609	3549.707858
330	4.285989	9324.132198	780.729924	4671.471021	13995.603219	2625.208178	2365.444140	3433.895759
331	4.331897	7759.187182	1061.907453	3450.842891	11210.030073	2167.223445	1922.798018	2868.795126
342	4.505607	2833.561800	699.569671	1193.699131	4027.260931	794.447718	590.612866	1122.323397
343	4.848603	3607.020512	1024.092780	1427.050297	5034.070808	878.383014	733.840836	1277.327018
