ROI_ID	Mean_Thickness(mm)	GM_Volume(mm^3)	CSF_Volume(mm^3)	WM_Volume(mm^3)	Total_Volume(GM+WM)(mm^3)	Cortical_Area_mid(mm^2)	Cortical_Area_inner(mm^2)	Cortical_Area_pial(mm^2)
1	NaN	0.000000	196958.602396	0.000000	196958.602396	0.000000	0.000000	0.000000
2	NaN	599136.653463	0.000000	0.000000	599136.653463	0.000000	0.000000	0.000000
3	0.000000	0.000000	0.000000	459844.765227	459844.765227	0.000000	0.000000	0.000000
120	5.484974	25669.165097	14801.133286	13586.210474	39255.375571	6632.290194	5435.788710	9124.935770
121	5.227466	25456.426895	12406.078226	11830.274635	37286.701530	6462.737358	4953.021301	8905.521373
130	5.030424	14459.295900	6943.892651	6252.825748	20712.121648	3846.920912	3035.442353	5530.543357
131	4.787443	15091.212011	5462.238266	8975.203635	24066.415647	4287.816106	3700.085443	5861.460805
142	4.968382	3779.681159	1084.931666	2121.875735	5901.556894	967.444920	794.377411	1316.078978
143	4.464244	4847.301976	1527.255140	3329.120883	8176.422859	1419.270260	1201.412438	1880.149845
144	5.395949	4839.212930	2156.994823	1918.780409	6757.993339	1224.348641	917.576594	1731.813318
145	4.625152	4936.453674	1798.109528	2407.854914	7344.308588	1443.992440	1178.038226	1915.193194
146	5.005369	2011.402004	576.982062	747.255246	2758.657250	480.099103	441.347851	601.281651
147	4.381576	1301.047191	251.807866	379.634545	1680.681736	362.409063	316.580162	526.847790
150	4.140886	14641.282772	4712.186153	9854.655054	24495.937826	4413.241624	3997.856997	5368.958196
151	4.326510	12601.541625	4225.030154	7694.633166	20296.174791	3748.848757	3170.957042	4838.820001
162	5.278370	3068.961750	2073.884095	923.282905	3992.244655	863.383474	547.304542	1388.682875
163	5.521291	2613.634081	1072.686682	1017.888268	3631.522348	667.009724	539.168634	995.114367
164	5.094603	4078.572092	1097.333733	1510.002796	5588.574888	1099.125977	831.419118	1520.240481
165	4.561694	3537.428934	1128.604695	1276.405146	4813.834080	1067.999029	782.145271	1522.057403
166	4.011327	1566.683438	325.701545	814.164459	2380.847897	537.568184	532.972131	644.704951
167	4.002327	3069.655423	991.710638	1730.782745	4800.438168	1078.865277	879.466840	1488.724840
168	4.709395	1634.824345	432.345988	689.919098	2324.743443	479.620437	430.345883	587.234024
169	5.407906	2448.083915	628.950818	914.294444	3362.378359	637.185672	586.646790	893.233401
170	4.884130	1543.238811	456.788459	546.922205	2090.161015	388.782917	250.833481	586.050918
171	5.422131	1039.710549	375.862230	407.856845	1447.567394	257.679402	199.692894	350.447589
172	6.075414	4057.096474	1489.733124	1566.008936	5623.105410	1014.893845	753.659005	1606.501108
173	5.130331	3528.869876	1159.802982	1405.385886	4934.255762	965.862154	673.146691	1423.487124
182	4.455975	4312.935801	2312.567403	2293.474957	6606.410758	1265.952074	1178.024066	1505.220027
183	4.443231	3566.785103	1893.740645	2221.552669	5788.337771	1106.243901	1059.484458	1277.517043
184	4.106165	8051.706284	1873.058540	4100.082285	12151.788569	2636.899913	2500.963641	3142.356368
185	4.149943	9200.125531	1891.326741	4516.094511	13716.220042	3099.376633	2940.725221	3723.523464
186	4.275198	480.588131	44.644834	203.606884	684.195016	156.647863	181.697637	168.276736
187	4.316501	903.245076	54.164720	367.269931	1270.515007	277.678331	323.133785	281.603998
222	3.687866	12124.104103	5152.168339	7557.482439	19681.586541	4283.659209	3706.758400	5396.567420
223	3.785712	13046.854213	5812.658673	8779.211416	21826.065630	4737.230024	4049.955469	6173.785789
224	4.086368	7504.924605	2028.907981	4576.134505	12081.059110	2354.439377	2143.565225	3040.429572
225	4.528859	8814.128464	3160.969763	4673.838340	13487.966804	2568.303346	2023.218917	3728.985858
226	4.242002	13840.391585	3227.158663	5976.025002	19816.416587	3832.851625	3285.399577	5025.568304
227	4.690352	10909.063797	2956.110186	4390.402254	15299.466050	2920.645701	2421.231511	4066.092124
228	3.929922	10763.800862	4268.542869	5119.812115	15883.612976	3379.363299	2729.216450	4681.695309
229	3.826524	11868.478055	4399.143094	7427.653966	19296.132021	4218.026816	3772.495838	5448.919893
242	4.089322	9332.105614	2765.674126	4020.486937	13352.592551	2996.916021	2676.752690	3841.233164
243	3.923337	9976.688341	2950.455835	4599.592210	14576.280552	3204.863823	2899.242967	4024.484473
310	6.913175	6982.218482	1519.665888	1846.843497	8829.061979	1372.278644	688.576881	2517.271019
311	6.298398	6208.539371	2075.268898	1510.309712	7718.849083	1312.364385	764.444124	2200.413481
322	4.375999	13430.722667	3230.753800	6310.278798	19741.001465	3843.903256	3372.995836	4848.502447
323	4.665099	13258.762476	3636.297025	5830.645814	19089.408290	3672.483518	3163.287465	4799.339735
324	4.502585	2534.957510	613.575661	1382.775895	3917.733405	764.133219	704.068485	903.091684
325	3.841999	1700.586823	369.930415	1165.372095	2865.958918	699.189184	587.225814	881.687775
326	4.672232	14400.896211	2801.817090	5022.912118	19423.808329	3503.340238	2734.752444	4821.872587
327	4.259610	15379.372471	2486.966843	6380.885688	21760.258158	4054.223498	3466.244453	5358.277754
328	4.552232	11484.902929	1959.538084	3777.725437	15262.628366	2856.953878	2151.612949	4078.655356
329	4.384048	9579.319995	1841.957579	3742.049301	13321.369295	2603.640323	2069.917364	3707.827402
330	3.712388	7909.505188	614.360681	4490.181448	12399.686636	2567.127648	2485.080756	3077.687251
331	4.025408	6791.370727	688.810757	3290.156296	10081.527023	2048.151897	1933.318545	2532.959888
342	4.324206	2953.746835	827.340054	1173.162090	4126.908925	1019.330714	692.824716	1488.086967
343	4.892755	3818.221994	874.952399	1285.174374	5103.396368	1025.222035	732.556180	1509.402787
344	NaN	2841.496882	344.743981	924.788289	3766.285171	0.000000	0.000000	0.000000
345	NaN	2101.631164	193.846040	957.702125	3059.333289	0.000000	0.000000	0.000000
346	NaN	1735.503889	303.210297	326.025326	2061.529215	0.000000	0.000000	0.000000
347	NaN	1836.786932	266.205697	389.426858	2226.213789	0.000000	0.000000	0.000000
422	3.736753	2984.633576	737.290235	1821.515047	4806.148623	1158.350628	1022.307974	1500.180055
423	3.688178	2644.496650	568.841107	1743.571221	4388.067871	1015.797728	913.782017	1293.363188
424	4.156530	5036.182700	823.138358	2340.127253	7376.309952	1548.154285	1434.536409	1982.393188
425	4.186003	4138.178167	690.583108	1859.807347	5997.985513	1289.654242	1110.792460	1750.460392
442	3.705806	3395.448731	507.033508	1920.256561	5315.705292	1254.800901	1096.730485	1629.447228
443	3.884798	4749.765526	812.746371	1961.296552	6711.062078	1485.147627	1173.551988	2052.422046
444	3.326508	6436.522490	1222.127364	5433.867447	11870.389937	2662.116681	2404.647117	3370.047156
445	3.291315	6414.887309	1212.514873	4777.505261	11192.392570	2729.356209	2229.687072	3619.674674
446	3.155706	6287.397800	1640.233561	4711.356034	10998.753834	2560.591392	2352.571891	3171.271331
447	3.097704	5143.133602	1460.446496	4438.077626	9581.211228	2291.799450	2079.725120	2863.579289
500	5.391726	5764.814336	519.302797	1420.571278	7185.385614	1508.929663	1533.797046	1827.111419
501	5.262012	5813.166474	686.863687	1527.848184	7341.014658	1465.280867	1584.548640	1608.980017
612	0.000000	2170.764057	50.671600	1595.663556	3766.427613	0.000000	0.000000	0.000000
613	0.000000	1916.826413	84.866980	1493.545886	3410.372299	0.000000	0.000000	0.000000
614	0.000000	1534.423745	2.588178	2350.577276	3885.001020	0.000000	0.000000	0.000000
615	0.000000	1451.848100	0.000000	2547.461075	3999.309176	0.000000	0.000000	0.000000
616	0.000000	36.216912	0.000000	1319.052808	1355.269721	0.000000	0.000000	0.000000
617	0.000000	14.629997	-0.000000	1290.099734	1304.729731	0.000000	0.000000	0.000000
620	0.000000	88.701633	21.586036	30.692302	119.393935	0.000000	0.000000	0.000000
621	0.000000	90.230843	9.665289	41.083839	131.314682	0.000000	0.000000	0.000000
640	0.000000	1891.127817	163.458623	4088.682293	5979.810111	0.000000	0.000000	0.000000
641	0.000000	2137.073789	392.395620	3955.609254	6092.683043	0.000000	0.000000	0.000000
670	0.000000	76.731678	142.805968	183.452271	260.183948	0.000000	0.000000	0.000000
671	0.000000	96.875690	116.538108	193.566118	290.441808	0.000000	0.000000	0.000000
680	0.000000	76.158413	265.899977	104.821517	180.979930	0.000000	0.000000	0.000000
681	0.000000	89.883136	219.349106	127.007667	216.890804	0.000000	0.000000	0.000000
690	0.000000	52.532542	61.628203	40.119224	92.651765	0.000000	0.000000	0.000000
691	0.000000	52.312097	65.736339	34.901533	87.213630	0.000000	0.000000	0.000000
710	0.000000	89.452132	99.290906	6.766922	96.219054	0.000000	0.000000	0.000000
720	0.000000	1663.760796	1822.519237	486.429148	2150.189944	0.000000	0.000000	0.000000
721	0.000000	1437.734551	1899.220135	425.614538	1863.349089	0.000000	0.000000	0.000000
740	0.000000	1786.540151	5529.203721	124.274594	1910.814745	0.000000	0.000000	0.000000
760	0.000000	71.950283	558.016510	7.103075	79.053358	0.000000	0.000000	0.000000
780	0.000000	0.760126	7.219873	-0.000000	0.760126	0.000000	0.000000	0.000000
800	0.000000	4961.690826	4044.687188	23081.195371	28042.886197	0.000000	0.000000	0.000000
850	0.000000	652.014284	114.723234	6634.710955	7286.725240	0.000000	0.000000	0.000000
900	0.000000	82017.837899	28997.267792	28050.995640	110068.833539	0.000000	0.000000	0.000000
2000	0.000000	14404.697162	4787.563900	145145.165060	159549.862222	0.000000	0.000000	0.000000
